"account_id","account_name","industry","customer_type","contract_length_months","region","client_tenure_months","deal_value_usd","deal_status"
"A02196","Nelson Inc","HealthTech","New","9","LATAM","49","19003.68","Closed -Won"
"A02197","Clarke-Ramirez","CyberSecurity","New","20","Europe","18","22179.7","Closed -Won"
"A02198","Thompson, Phelps and Stuart","Logistics","New","27","Europe","51","11359.73","Closed -Won"
"A02199","Casey-Brown","CyberSecurity","New","23","North America","34","17886.27","Closed -Lost"
"A02200","Edwards LLC","MarTech","New","22","Asia","10","15873.3","Closed -Won"
"A02201","Lester Group","HealthTech","New","33","Asia","22","12993.18","Closed -Won"
"A02202","Powers-Blackwell","FinTech","New","13","North America","1","11161.01","Negotiation"
"A02203","Hahn-Ramsey","CyberSecurity","Expansion","14","LATAM","3","15914.53","Closed -Won"
"A02204","Young PLC","CyberSecurity","New","24","North America","20","12660.17","Closed -Won"
"A02205","Mason, Martinez and Beck","Logistics","New","20","Europe","27","16491.99","Closed -Won"
"A02206","Herring, Huynh and King","SMB SaaS","New","35","LATAM","48","10991.28","Closed -Won"
"A02207","Young Inc","MarTech","Expansion","7","North America","8","10584.7","Closed -Won"
"A02208","Murphy-Silva","Logistics","New","9","LATAM","50","19300.85","Negotiation"
"A02209","Shaffer-Manning","CyberSecurity","Expansion","16","North America","14","15781.3","Closed -Won"
"A02210","Robinson-Rodriguez","EdTech","New","19","LATAM","9","15688.31","Closed -Won"
"A02211","Booker Group","Logistics","New","32","Europe","42","12975.92","Closed -Won"
"A02212","King-Lawrence","FinTech","New","20","North America","46","18033.21","Closed -Lost"
"A02213","Ferguson-Lyons","E -Commerce","New","19","Asia","36","14269.29","Negotiation"
"A02214","Stewart Group","SMB SaaS","Expansion","11","Europe","7","18112.68","Closed -Won"
"A02215","Vega-Richmond","CyberSecurity","New","19","Asia","7","13186.18","Negotiation"
"A02216","Cox Ltd","SMB SaaS","New","21","Asia","24","10750.47","Closed -Won"
"A02217","Underwood-Smith","FinTech","New","23","North America","27","12093.23","Closed -Won"
"A02218","Johnson, Stevenson and Lindsey","E -Commerce","New","24","LATAM","59","16693.36","Closed -Won"
"A02219","Vazquez Ltd","Logistics","New","18","Europe","17","11047.08","Closed -Won"
"A02220","King Group","CyberSecurity","New","10","LATAM","12","22246.99","Closed -Won"
"A02221","Fowler-Haynes","SMB SaaS","Expansion","10","LATAM","56","9556.75","Closed -Won"
"A02222","Martinez, Camacho and Mathews","MarTech","Expansion","10","Europe","10","14401.25","Closed -Won"
"A02223","Smith-Yu","CyberSecurity","Expansion","24","LATAM","2","19763.82","Closed -Won"
"A02224","Turner-Mayer","MarTech","New","31","Europe","25","16142.33","Closed -Lost"
"A02225","Evans and Sons","Logistics","New","32","Asia","24","13588.75","Closed -Won"
"A02226","Welch-Suarez","FinTech","New","15","Asia","37","19602.03","Closed -Won"
"A02227","Sullivan, Johnson and Delacruz","EdTech","New","8","North America","52","11285.47","Closed -Won"
"A02228","Ruiz-Gutierrez","FinTech","New","24","LATAM","56","13846.37","Closed -Won"
"A02229","Love-Mcdowell","CyberSecurity","New","7","Asia","18","8530.81","Closed -Won"
"A02230","Holloway Ltd","HealthTech","New","24","North America","58","18535.6","Closed -Won"
"A02231","Hunter-Bell","EdTech","New","17","LATAM","38","17240.39","Closed -Won"
"A02232","Daniel, Kelley and Murphy","Logistics","Expansion","31","Asia","5","17250.28","Closed -Won"
"A02233","Johnson, Williams and May","EdTech","New","24","North America","56","15520.78","Closed -Won"
"A02234","Ramos, Davidson and Smith","HealthTech","New","28","LATAM","9","15325.14","Closed -Won"
"A02235","Fuller LLC","FinTech","New","18","Asia","35","15432.29","Closed -Won"
"A02236","Miller, Moore and Black","HealthTech","New","31","Europe","47","16219.67","Closed -Won"
"A02237","Hines, Bradford and Jennings","SMB SaaS","Expansion","21","North America","15","15520.84","Negotiation"
"A02238","Hayes-Russo","E -Commerce","New","24","Europe","16","11273.84","Closed -Won"
"A02239","Green Ltd","SMB SaaS","Expansion","16","Europe","29","5967.17","Closed -Won"
"A02240","Serrano, Marsh and Gonzalez","HealthTech","Expansion","19","LATAM","53","23352.11","Closed -Won"
"A02241","Richardson-Long","EdTech","New","31","Europe","14","12406.34","Closed -Won"
"A02242","Duffy-Wilkerson","HealthTech","New","17","Europe","40","14297.43","Closed -Won"
"A02243","Smith Inc","MarTech","New","6","Asia","27","19453.94","Closed -Won"
"A02244","Holland, Sims and Meadows","E -Commerce","New","17","LATAM","7","16347.59","Closed -Won"
"A02245","Gonzalez-Haynes","Logistics","New","17","Asia","42","9278.36","Closed -Won"
"A02246","Williams PLC","EdTech","Expansion","18","LATAM","50","10340.86","Closed -Won"
"A02247","Burke-Hernandez","Logistics","New","8","Asia","34","18521.13","Closed -Won"
"A02248","Jackson-Bradley","CyberSecurity","Expansion","9","North America","11","17387.74","Closed -Won"
"A02249","Higgins Group","EdTech","New","15","Asia","10","12934.69","Closed -Won"
"A02250","Wilcox-Snyder","SMB SaaS","Expansion","18","Asia","25","14834.71","Closed -Won"
"A02251","Reeves and Sons","MarTech","New","6","North America","30","15153.93","Closed -Won"
"A02252","Roberts-Snyder","HealthTech","New","17","Europe","33","15990.21","Closed -Won"
"A02253","Reynolds and Sons","SMB SaaS","New","15","Europe","15","16683.3","Closed -Won"
"A02254","Lewis, Holloway and Acosta","SMB SaaS","New","7","Europe","30","13444.65","Closed -Won"
"A02255","Barnes Group","FinTech","Expansion","13","Asia","18","17803.55","Negotiation"
"A02256","Johnson LLC","SMB SaaS","New","14","LATAM","41","17375.74","Negotiation"
"A02257","Williamson and Sons","SMB SaaS","New","10","North America","47","18487.36","Closed -Won"
"A02258","Aguilar-Holland","Logistics","New","28","LATAM","39","18082.82","Closed -Won"
"A02259","Smith and Sons","EdTech","New","8","Asia","1","17981.25","Negotiation"
"A02260","Mccann-Sanders","CyberSecurity","New","23","Europe","59","13181.11","Closed -Won"
"A02261","Reeves Ltd","E -Commerce","New","25","Asia","2","14503.83","Closed -Won"
"A02262","Fitzgerald-Scott","E -Commerce","New","30","LATAM","59","11594.43","Closed -Won"
"A02263","Hawkins Inc","E -Commerce","New","22","Asia","2","15804.35","Closed -Won"
"A02264","Galvan-Ruiz","CyberSecurity","New","22","Asia","31","11794.28","Closed -Won"
"A02265","Barajas-Crosby","E -Commerce","Expansion","28","North America","7","16879.63","Closed -Lost"
"A02266","Mckinney, Pacheco and Smith","CyberSecurity","New","31","Asia","6","19797.93","Closed -Won"
"A02267","Harvey, Turner and Foster","E -Commerce","New","12","North America","41","14997.23","Closed -Won"
"A02268","Anderson-Mcclain","FinTech","New","29","Asia","43","12834.45","Closed -Won"
"A02269","Carpenter LLC","FinTech","New","19","Asia","7","16976.13","Closed -Won"
"A02270","Gordon LLC","SMB SaaS","New","8","Europe","58","19129.13","Negotiation"
"A02271","Anderson-Stewart","SMB SaaS","New","24","North America","19","12008.95","Closed -Won"
"A02272","Hamilton, Green and Edwards","E -Commerce","New","35","Europe","19","15462.19","Closed -Won"
"A02273","Porter LLC","HealthTech","New","10","Europe","18","16254.4","Closed -Won"
"A02274","Ward, Jordan and Orr","Logistics","New","6","LATAM","28","13887.94","Closed -Won"
"A02275","Austin-Juarez","HealthTech","Expansion","33","North America","11","17051.55","Negotiation"
"A02276","Black-Graham","MarTech","New","23","North America","26","8449.6","Closed -Won"
"A02277","Stewart Group","EdTech","New","12","Europe","13","16375.45","Closed -Won"
"A02278","Peters Ltd","FinTech","New","29","Asia","4","22174.18","Closed -Won"
"A02279","Yates, Brown and Hernandez","Logistics","New","17","Europe","22","17241.65","Closed -Won"
"A02280","White Group","E -Commerce","Expansion","15","Europe","40","15153.19","Closed -Won"
"A02281","Martin-Mcdonald","EdTech","New","14","North America","46","10135.45","Closed -Won"
"A02282","Carney Group","E -Commerce","New","23","Europe","21","13627.7","Closed -Won"
"A02283","Alexander Ltd","FinTech","New","10","Europe","20","16235.71","Closed -Lost"
"A02284","Washington, Vasquez and Singleton","MarTech","New","16","Europe","47","15373.32","Closed -Won"
"A02285","Martinez Inc","E -Commerce","Expansion","15","Europe","41","10063.43","Closed -Won"
"A02286","Oneill and Sons","EdTech","New","7","Europe","50","15997.12","Negotiation"
"A02287","Brady LLC","Logistics","Expansion","28","LATAM","54","11570.14","Closed -Won"
"A02288","Macdonald, Willis and Silva","HealthTech","New","6","Europe","49","12701.83","Closed -Won"
"A02289","Fox PLC","HealthTech","Expansion","34","Asia","56","18587.58","Closed -Won"
"A02290","Butler Inc","E -Commerce","New","8","LATAM","25","14045.57","Closed -Won"
"A02291","Tate Ltd","SMB SaaS","New","16","LATAM","24","12415.21","Closed -Won"
"A02292","Clay Inc","MarTech","Expansion","8","LATAM","19","11061.31","Negotiation"
"A02293","Maldonado-Becker","FinTech","New","17","Asia","14","12138.98","Closed -Lost"
"A02294","Brooks-Hickman","SMB SaaS","New","24","Europe","45","12841.9","On -Hold"
"A02295","Hood and Sons","MarTech","Expansion","8","Asia","43","18431.96","Closed -Won"
"A02296","Miller Ltd","HealthTech","New","21","North America","48","14871.88","Closed -Won"
"A02297","Castillo, Fuller and Adams","E -Commerce","New","29","North America","10","19816.75","Closed -Won"
"A02298","Smith, Booker and Douglas","EdTech","New","19","Asia","29","10326.9","Closed -Won"
"A02299","Nguyen-Dennis","SMB SaaS","Expansion","9","Asia","14","20163.61","Negotiation"
"A02300","Meadows, Robles and Anderson","EdTech","Expansion","26","North America","53","14401.4","Closed -Won"
"A02301","Solis LLC","E -Commerce","New","11","LATAM","16","14095.73","Closed -Won"
"A02302","Yates-Manning","E -Commerce","New","6","LATAM","9","14049.88","Closed -Won"
"A02303","Crane, James and Ross","HealthTech","New","19","North America","34","24038.38","Closed -Won"
"A02304","Allen Group","MarTech","New","14","LATAM","52","13093.15","Negotiation"
"A02305","Smith and Sons","FinTech","Expansion","6","LATAM","55","23283.31","Closed -Won"
"A02306","Price Group","CyberSecurity","New","29","LATAM","6","18453.96","Closed -Won"
"A02307","Holland-Best","Logistics","New","23","LATAM","20","10579.34","Closed -Won"
"A02308","Martinez Group","SMB SaaS","New","33","Asia","10","11153.46","Closed -Won"
"A02309","Fitzgerald-Dorsey","EdTech","New","20","North America","19","15768.09","Closed -Won"
"A02310","Munoz, Howard and Davis","EdTech","Expansion","19","LATAM","32","15415.17","Closed -Won"
"A02311","Hunt-Burns","E -Commerce","New","31","Europe","17","13406.66","Closed -Won"
"A02312","Alvarez-Hart","CyberSecurity","New","8","Asia","4","12859.06","Closed -Won"
"A02313","Davis-Henderson","SMB SaaS","Expansion","16","Europe","31","21195.25","Closed -Won"
"A02314","Austin-Hamilton","FinTech","Expansion","29","Asia","4","15615.63","Closed -Won"
"A02315","Davis-Palmer","HealthTech","New","14","LATAM","14","16881.06","Closed -Won"
"A02316","Rhodes-Holland","EdTech","Expansion","32","North America","1","15469.33","Closed -Won"
"A02317","Moore, Simpson and Soto","EdTech","New","14","Asia","6","15173.38","Closed -Won"
"A02318","Miller, Mcdonald and Miller","MarTech","Expansion","18","North America","26","23618.02","Negotiation"
"A02319","Evans-Joyce","Logistics","New","32","Europe","51","17292.44","Closed -Won"
"A02320","Leach, Skinner and Mills","FinTech","New","13","Europe","46","25521.16","Negotiation"
"A02321","Carroll-Arnold","Logistics","New","35","LATAM","6","18113.43","Closed -Won"
"A02322","Palmer PLC","E -Commerce","New","7","Europe","3","12390.74","Closed -Won"
"A02323","Gutierrez-Marshall","E -Commerce","New","13","LATAM","20","19975.14","Closed -Won"
"A02324","Carroll, King and Scott","CyberSecurity","New","23","LATAM","39","14692.72","Closed -Won"
"A02325","Mack Inc","FinTech","New","23","North America","45","21098.92","Closed -Won"
"A02326","Yang Group","CyberSecurity","New","33","North America","49","12295.77","Closed -Lost"
"A02327","Hartman Group","HealthTech","New","34","Europe","21","8660.23","Closed -Won"
"A02328","Miller Ltd","E -Commerce","New","26","North America","10","15408.51","Closed -Won"
"A02329","Edwards-Ramsey","CyberSecurity","Expansion","25","Asia","2","20871.52","Closed -Won"
"A02330","Cole, Morton and Peterson","E -Commerce","Expansion","15","Europe","9","12477.55","Closed -Won"
"A02331","Clark Inc","EdTech","New","30","Europe","4","17319.41","Closed -Won"
"A02332","Hendrix, Green and Nunez","MarTech","New","25","LATAM","51","12304.09","Closed -Won"
"A02333","Ferguson-Smith","MarTech","New","6","Asia","16","18776.72","Closed -Won"
"A02334","Smith Ltd","FinTech","New","30","LATAM","49","13539.95","Closed -Won"
"A02335","Stevens-Sullivan","CyberSecurity","Expansion","16","LATAM","33","16073.1","Closed -Won"
"A02336","Church, Guzman and Tucker","FinTech","New","20","Asia","32","13667.46","Closed -Won"
"A02337","Li, Jensen and Vazquez","MarTech","New","20","Asia","27","11998.56","Negotiation"
"A02338","Leonard, Ballard and Miller","CyberSecurity","New","30","North America","49","7309.36","Closed -Won"
"A02339","Smith Inc","FinTech","New","14","North America","3","9800.52","Closed -Won"
"A02340","Horton and Sons","SMB SaaS","Expansion","17","Europe","6","13886.38","Closed -Won"
"A02341","Clark Ltd","MarTech","New","7","Asia","25","16795.09","Closed -Lost"
"A02342","Santos Group","FinTech","New","16","Asia","24","22416.0","Closed -Won"
"A02343","Garrison, Ryan and Miller","CyberSecurity","New","8","LATAM","33","12920.76","Closed -Won"
"A02344","Hernandez-Henderson","E -Commerce","Expansion","23","LATAM","44","12452.15","Closed -Won"
"A02345","Martin and Sons","CyberSecurity","New","32","North America","35","9700.01","Negotiation"
"A02346","Park, Maynard and Ruiz","Logistics","Expansion","19","LATAM","16","18422.24","Closed -Won"
"A02347","Richards-Harris","MarTech","Expansion","33","North America","20","17285.88","Closed -Lost"
"A02348","Gallegos, Myers and Cook","Logistics","New","35","LATAM","45","16789.85","Closed -Won"
"A02349","Mccoy Ltd","EdTech","Expansion","7","North America","12","16378.67","Closed -Won"
"A02350","Petty-Allison","E -Commerce","New","21","North America","30","13507.04","Closed -Won"
"A02351","Lane, Simon and Duarte","HealthTech","New","21","Asia","32","20433.76","Closed -Won"
"A02352","Freeman Group","E -Commerce","New","17","Asia","45","11893.25","Closed -Won"
"A02353","Garza, Carr and Gregory","EdTech","New","30","LATAM","43","13104.68","Closed -Won"
"A02354","Hall-Brown","CyberSecurity","New","17","LATAM","28","10934.73","Closed -Won"
"A02355","Henderson LLC","Logistics","New","7","North America","19","14484.48","Closed -Won"
"A02356","Brown, Orozco and Butler","Logistics","New","22","LATAM","22","11898.46","Closed -Won"
"A02357","Wilson-Dean","SMB SaaS","New","12","LATAM","25","12482.48","Closed -Won"
"A02358","Reed, Terry and Smith","FinTech","New","16","LATAM","13","10200.55","Closed -Won"
"A02359","Barber-Harrison","HealthTech","New","21","Europe","37","11166.21","Closed -Lost"
"A02360","Hall-Robinson","SMB SaaS","New","27","Europe","13","8565.63","Closed -Won"
"A02361","Morgan, Guzman and Kirby","MarTech","Expansion","14","Asia","39","16432.31","Closed -Lost"
"A02362","Mcdonald, Ware and Sharp","FinTech","Expansion","17","Europe","45","11551.06","Closed -Won"
"A02363","Moyer-Whitaker","EdTech","New","8","Asia","57","21444.8","Closed -Won"
"A02364","Delgado, Ward and Kennedy","Logistics","New","17","Asia","8","18787.89","Closed -Won"
"A02365","Howell LLC","EdTech","New","23","Asia","45","15278.69","Closed -Won"
"A02366","Curry, Estrada and Anderson","FinTech","Expansion","24","LATAM","6","17280.42","Closed -Won"
"A02367","Moore Group","CyberSecurity","New","14","North America","20","18434.03","Closed -Won"
"A02368","Leon Group","HealthTech","Expansion","7","North America","11","13020.22","Negotiation"
"A02369","Young-Hawkins","EdTech","New","23","LATAM","10","14186.17","Negotiation"
"A02370","Howard LLC","FinTech","New","25","Europe","11","19312.47","Closed -Won"
"A02371","Rhodes-Thompson","E -Commerce","Expansion","8","North America","3","19571.12","Closed -Won"
"A02372","Johnson, Brown and Jordan","MarTech","New","21","Asia","49","11914.95","Closed -Won"
"A02373","Perez, Hoffman and Tucker","Logistics","Expansion","8","Asia","4","24183.83","Closed -Won"
"A02374","Glover-Hammond","EdTech","New","19","Europe","24","9589.46","Closed -Won"
"A02375","Adams, Hernandez and Vaughn","HealthTech","New","25","LATAM","42","5857.97","Closed -Won"
"A02376","Munoz, Garcia and Williams","HealthTech","New","27","Europe","59","21890.16","Closed -Won"
"A02377","Lloyd-Estes","HealthTech","New","27","Europe","51","17914.78","Closed -Won"
"A02378","Villegas PLC","MarTech","New","28","LATAM","9","15741.58","Closed -Won"
"A02379","Casey, Meza and Colon","FinTech","New","13","Europe","59","18240.29","Closed -Won"
"A02380","Romero and Sons","MarTech","New","31","Asia","39","12283.97","Closed -Won"
"A02381","Wilson, Harris and Ward","Logistics","New","16","North America","11","8048.09","Closed -Won"
"A02382","Carter, Alexander and Hunter","Logistics","New","17","LATAM","27","13201.28","Closed -Won"
"A02383","Harrell, Moore and Cox","CyberSecurity","New","29","Asia","55","12211.11","Closed -Won"
"A02384","Martinez and Sons","SMB SaaS","New","15","Asia","24","11046.17","Closed -Won"
"A02385","Montes-Hammond","Logistics","New","8","North America","11","12589.1","Closed -Won"
"A02386","Sanchez Group","CyberSecurity","Expansion","27","North America","52","12645.32","Closed -Won"
"A02387","Mitchell-Jackson","Logistics","New","25","LATAM","57","13112.21","Closed -Won"
"A02388","Watson-Fischer","FinTech","New","23","Asia","58","16524.33","Closed -Won"
"A02389","Soto-Sanchez","Logistics","Expansion","10","Asia","57","17231.36","Closed -Won"
"A02390","Fisher, Perez and Pham","EdTech","New","24","Asia","52","16198.13","Closed -Won"
"A02391","Hardin-Villanueva","CyberSecurity","New","11","North America","27","4836.33","Negotiation"
"A02392","Norton, Cox and Johnson","SMB SaaS","New","22","LATAM","12","10930.72","Closed -Won"
"A02393","Carrillo Ltd","MarTech","New","21","LATAM","37","10985.01","Negotiation"
"A02394","Acevedo, Miller and Edwards","FinTech","New","29","LATAM","14","19786.78","Closed -Lost"
"A02395","Hamilton Group","EdTech","Expansion","35","Asia","28","11606.18","Closed -Won"
"A02396","Keller Ltd","MarTech","Expansion","11","North America","39","7410.93","Closed -Won"
"A02397","Orr Inc","SMB SaaS","New","9","Europe","56","17755.97","Closed -Won"
"A02398","Whitney, Lloyd and Liu","SMB SaaS","New","22","Europe","18","15364.99","Closed -Won"
"A02399","Barnes-Blackwell","E -Commerce","Expansion","34","Asia","15","25057.61","Closed -Won"
"A02400","Spencer, Torres and Newton","SMB SaaS","New","10","North America","44","9475.47","Closed -Won"
"A02401","Smith-Ramirez","MarTech","New","20","Europe","1","14128.2","Closed -Won"
"A02402","Bishop, Thomas and Powell","MarTech","New","18","North America","34","10851.6","Closed -Won"
"A02403","Harris, Stephens and Kramer","Logistics","New","15","North America","45","10859.42","Closed -Won"
"A02404","Ramos, Reed and Cain","CyberSecurity","New","25","Asia","33","11709.12","On -Hold"
"A02405","Sullivan, Gonzalez and Turner","E -Commerce","New","14","Asia","23","10606.43","Closed -Won"
"A02406","Medina Group","MarTech","New","20","Europe","49","15743.59","Closed -Won"
"A02407","Higgins, Hobbs and Meyer","CyberSecurity","New","31","LATAM","22","15251.99","Negotiation"
"A02408","Campbell, Davis and Arnold","Logistics","Expansion","17","LATAM","42","14873.87","On -Hold"
"A02409","Peterson, Reid and Johnson","MarTech","New","6","Asia","28","20073.09","Closed -Won"
"A02410","Vargas, Allen and Schroeder","FinTech","New","32","Europe","2","17232.44","Negotiation"
"A02411","Henderson, Wagner and Dennis","FinTech","New","14","Asia","32","18341.83","Closed -Won"
"A02412","Green-Romero","HealthTech","New","29","Europe","3","15645.73","Closed -Won"
"A02413","Williams Ltd","MarTech","Expansion","28","LATAM","55","16236.76","Closed -Won"
"A02414","West PLC","E -Commerce","Expansion","21","Europe","36","18710.82","Closed -Won"
"A02415","Smith, Morgan and Young","Logistics","New","8","LATAM","22","10427.26","Closed -Lost"
"A02416","Zhang, Cunningham and Kline","HealthTech","New","34","Europe","29","12383.61","Closed -Won"
"A02417","Wade, Richard and Hall","Logistics","New","26","Asia","37","15292.67","Closed -Lost"
"A02418","Mitchell-Glover","CyberSecurity","New","18","LATAM","16","15166.1","Closed -Won"
"A02419","Armstrong, Taylor and Gray","FinTech","New","31","Europe","18","9315.13","Closed -Won"
"A02420","Wright, Murphy and Aguilar","EdTech","New","29","Asia","25","18048.16","Closed -Won"
"A02421","Gibson-Thomas","EdTech","New","28","LATAM","16","20757.83","Closed -Won"
"A02422","Poole-Miller","SMB SaaS","New","11","Europe","45","20454.62","Closed -Won"
"A02423","Coleman and Sons","SMB SaaS","New","24","North America","7","12226.94","Closed -Won"
"A02424","Lewis-Miller","Logistics","New","14","Asia","49","18399.71","Closed -Won"
"A02425","Fox, Chapman and Stone","E -Commerce","New","8","Asia","21","13387.31","Closed -Won"
"A02426","Wiggins-Silva","MarTech","New","16","LATAM","34","15281.96","Closed -Won"
"A02427","Henderson, Alexander and Galvan","EdTech","New","9","Asia","10","19408.2","Closed -Won"
"A02428","Dennis-Butler","Logistics","New","9","LATAM","23","20362.55","Closed -Won"
"A02429","Thomas and Sons","FinTech","New","27","North America","45","13231.98","Closed -Won"
"A02430","Dawson-Anderson","EdTech","New","21","North America","16","12922.82","Closed -Won"
"A02431","Palmer, Rice and Benson","HealthTech","Expansion","17","North America","8","20993.27","Negotiation"
"A02432","Kennedy-Francis","MarTech","Expansion","11","North America","31","14596.29","Closed -Won"
"A02433","Wood, Crane and Guzman","EdTech","New","29","LATAM","10","2997.22","Closed -Won"
"A02434","Rodriguez-Wood","HealthTech","New","25","Asia","19","16759.85","Closed -Won"
"A02435","Williams-Hernandez","MarTech","Expansion","23","North America","27","11794.57","Negotiation"
"A02436","Torres-Brooks","Logistics","New","11","LATAM","34","13862.93","Closed -Won"
"A02437","Tucker-Moody","E -Commerce","New","9","North America","38","17372.65","Closed -Won"
"A02438","Bowers Group","Logistics","New","9","Europe","40","7604.21","Closed -Won"
"A02439","Zuniga LLC","SMB SaaS","New","6","Asia","50","18056.99","Closed -Won"
"A02440","Lewis-Fuentes","SMB SaaS","New","35","Asia","4","8939.56","Closed -Won"
"A02441","Smith-Kelley","EdTech","New","17","Asia","22","12028.89","Closed -Won"
"A02442","Harrell Group","SMB SaaS","New","25","Europe","1","16272.69","Closed -Won"
"A02443","Berry-Knight","SMB SaaS","New","35","Asia","1","10078.28","Closed -Won"
"A02444","Harrington-Alvarez","SMB SaaS","New","34","Asia","13","10092.13","Closed -Won"
"A02445","Bass, Anderson and Taylor","EdTech","New","15","Europe","36","16339.94","Closed -Won"
"A02446","Murray, Cole and Cole","HealthTech","New","20","Europe","53","17117.3","Closed -Won"
"A02447","Nguyen, Marsh and Beck","E -Commerce","New","19","North America","46","14289.26","Closed -Won"
"A02448","Hughes-Mccullough","SMB SaaS","New","7","Asia","39","17478.19","Closed -Won"
"A02449","Weaver-Rubio","SMB SaaS","New","29","North America","46","31113.39","On -Hold"
"A02450","Fitzgerald-Brewer","E -Commerce","Expansion","23","Europe","11","9040.66","Closed -Won"
"A02451","Mann PLC","HealthTech","New","17","Europe","50","6042.48","On -Hold"
"A02452","Hogan, Zimmerman and Hoffman","MarTech","New","22","North America","53","19493.54","Negotiation"
"A02453","Schneider Inc","CyberSecurity","New","28","Asia","6","10269.7","Negotiation"
"A02454","Friedman PLC","E -Commerce","Expansion","6","LATAM","28","16478.18","Closed -Won"
"A02455","Todd, Bernard and Boyd","EdTech","Expansion","25","North America","49","17428.57","Closed -Won"
"A02456","Shaw-Smith","EdTech","Expansion","31","North America","29","14861.33","Closed -Won"
"A02457","Mayer, White and Smith","FinTech","New","27","North America","50","16111.38","Closed -Won"
"A02458","Sanchez Ltd","EdTech","New","24","Asia","56","21837.22","Closed -Won"
"A02459","Wallace, Roman and Lawson","CyberSecurity","New","8","Europe","29","12551.23","Closed -Lost"
"A02460","Chapman-Henry","HealthTech","New","28","LATAM","4","20107.12","Closed -Won"
"A02461","Morgan and Sons","SMB SaaS","New","28","North America","21","9760.21","Negotiation"
"A02462","Johnson-Rice","FinTech","New","20","North America","13","16403.78","Closed -Won"
"A02463","Scott-Wilson","E -Commerce","New","23","LATAM","28","16947.18","Closed -Won"
"A02464","Weaver LLC","MarTech","Expansion","24","North America","35","14694.75","Closed -Won"
"A02465","White Inc","Logistics","New","9","LATAM","28","18880.84","Closed -Won"
"A02466","Parker Group","SMB SaaS","New","13","Asia","12","15173.14","Closed -Won"
"A02467","Jackson, Mendez and Nguyen","E -Commerce","New","29","Europe","18","16330.01","Negotiation"
"A02468","Reeves LLC","CyberSecurity","Expansion","35","LATAM","41","12176.16","Closed -Won"
"A02469","Garcia-Thomas","CyberSecurity","Expansion","14","Asia","2","11007.06","Closed -Won"
"A02470","Scott-David","E -Commerce","New","18","Asia","13","10907.11","Closed -Won"
"A02471","Williams and Sons","HealthTech","Expansion","33","North America","53","12547.91","Closed -Won"
"A02472","Willis, Vasquez and Goodwin","MarTech","Expansion","10","North America","6","9875.2","Negotiation"
"A02473","Avery-Adams","HealthTech","Expansion","13","Asia","25","22470.83","Negotiation"
"A02474","Marshall-Russell","MarTech","Expansion","7","Asia","13","13767.87","Closed -Won"
"A02475","Johnson-Schultz","E -Commerce","New","13","Europe","7","14963.62","Closed -Won"
"A02476","Adams PLC","HealthTech","Expansion","25","LATAM","25","10409.04","Closed -Lost"
"A02477","Garcia, Hines and Pearson","HealthTech","New","16","LATAM","31","23177.57","Closed -Won"
"A02478","Torres Group","Logistics","Expansion","35","LATAM","11","13980.89","Closed -Won"
"A02479","Miller-Fields","MarTech","New","32","Asia","5","12643.36","Closed -Won"
"A02480","Patton and Sons","HealthTech","Expansion","32","Europe","8","13011.76","Closed -Won"
"A02481","Fernandez-Jackson","CyberSecurity","Expansion","27","Asia","39","14156.03","Closed -Won"
"A02482","Medina Group","CyberSecurity","New","27","North America","51","13784.76","Negotiation"
"A02483","Hayes, Smith and Marshall","Logistics","Expansion","21","North America","11","9616.19","Closed -Won"
"A02484","Roberts, Stanton and Smith","Logistics","New","35","Asia","19","18440.81","Closed -Won"
"A02485","Nelson-King","SMB SaaS","New","8","North America","21","10544.53","On -Hold"
"A02486","James, Bell and Chen","E -Commerce","New","27","Asia","22","18237.76","Closed -Won"
"A02487","Pittman, Campbell and Martin","EdTech","Expansion","10","Europe","15","9678.47","Negotiation"
"A02488","Hart, Turner and Foster","Logistics","New","16","Europe","4","15692.95","Closed -Won"
"A02489","Rivas Ltd","EdTech","New","13","North America","31","10902.55","Closed -Won"
"A02490","Lutz, Johns and Clark","EdTech","New","24","Asia","22","12088.83","Closed -Won"
"A02491","Bernard, Flores and Fleming","Logistics","New","29","Europe","21","16924.18","Closed -Won"
"A02492","Reid-Petty","SMB SaaS","New","8","North America","16","19723.85","Negotiation"
"A02493","Chavez, Sanchez and Bird","EdTech","Expansion","24","Europe","55","22290.15","On -Hold"
"A02494","Clark-Haley","CyberSecurity","New","12","North America","37","16492.36","Closed -Won"
"A02495","Smith-Holt","SMB SaaS","Expansion","8","Asia","25","14978.19","Closed -Won"
"A02496","Nielsen, Lynch and Smith","Logistics","New","18","North America","13","11146.73","Closed -Won"
"A02497","Chambers Group","FinTech","Expansion","23","Europe","48","7842.52","Closed -Won"
"A02498","Woodard, Warner and Farmer","CyberSecurity","New","12","Europe","53","17481.34","Closed -Won"
"A02499","Miller, Mcdowell and Curtis","HealthTech","New","17","North America","2","13986.42","Closed -Won"
"A02500","Johnson, Collier and Powers","Logistics","New","34","North America","55","15036.21","Closed -Lost"
"A02501","Martinez, Stanton and Bennett","FinTech","New","16","LATAM","42","13407.25","Closed -Won"
"A02502","Howard, Thompson and Tate","SMB SaaS","New","35","Europe","6","12128.42","Closed -Won"
"A02503","Terrell, Martinez and Wood","HealthTech","Expansion","31","North America","45","17706.62","Closed -Won"
