account_id,date,csat_score,comment_sentiment_score
A02382,2024-08-31,5.8,0.39
A02382,2024-09-26,6.4,1.02
A02382,2024-10-31,7.7,0.0
A02382,2024-11-24,6.8,0.27
A02382,2024-12-28,7.1,0.32
A02383,2023-01-30,6.7,-0.21
A02383,2023-02-25,6.5,0.35
A02383,2023-03-23,8.4,0.54
A02383,2023-04-29,6.4,0.28
A02383,2023-05-27,7.1,0.57
A02383,2023-06-23,7.3,0.76
A02383,2023-07-22,7.5,0.81
A02383,2023-08-28,7.7,0.37
A02383,2023-09-28,7.6,0.35
A02383,2023-10-26,9.5,0.67
A02383,2023-11-24,8.3,0.62
A02383,2023-12-22,6.4,0.31
A02383,2024-01-30,7.8,0.37
A02383,2024-02-27,7.2,0.28
A02383,2024-03-26,7.7,-0.06
A02383,2024-04-30,6.6,0.51
A02383,2024-05-31,7.9,1.02
A02383,2024-06-27,8.8,0.37
A02383,2024-07-23,8.8,0.59
A02383,2024-08-26,8.0,0.36
A02383,2024-09-26,7.5,-0.09
A02383,2024-10-28,8.4,0.49
A02383,2024-11-23,8.2,0.38
A02383,2024-12-24,7.0,0.41
A02384,2023-01-23,6.0,0.34
A02384,2023-02-23,6.2,0.35
A02384,2023-03-24,7.6,0.2
A02384,2023-04-24,7.1,0.51
A02384,2023-05-31,6.9,0.33
A02384,2023-06-23,5.7,0.66
A02384,2023-07-29,6.4,0.54
A02384,2023-08-24,7.6,0.66
A02384,2023-09-28,6.0,0.35
A02384,2023-10-27,8.2,0.26
A02384,2023-11-27,7.4,0.37
A02384,2023-12-24,6.9,0.59
A02384,2024-01-31,6.7,0.36
A02384,2024-02-26,8.5,0.34
A02384,2024-03-23,7.5,0.44
A02384,2024-04-26,6.2,0.3
A02384,2024-05-24,5.8,0.89
A02384,2024-06-24,6.3,0.11
A02384,2024-07-30,5.6,0.32
A02384,2024-08-24,8.0,0.95
A02384,2024-09-28,7.5,0.76
A02384,2024-10-25,7.7,0.28
A02384,2024-11-25,6.8,0.23
A02384,2024-12-26,6.2,1.01
A02385,2023-01-30,5.2,0.52
A02385,2023-02-23,5.9,0.5
A02385,2023-03-25,6.3,0.83
A02385,2023-04-24,7.5,0.96
A02385,2023-05-27,7.5,0.13
A02385,2023-06-29,6.9,0.23
A02385,2023-07-28,7.0,0.05
A02385,2023-08-29,8.3,0.1
A02385,2023-09-29,7.6,0.19
A02385,2023-10-31,8.9,0.09
A02385,2023-11-23,7.0,0.79
A02385,2023-12-28,9.4,0.28
A02385,2024-01-31,7.5,0.35
A02385,2024-02-27,7.6,0.71
A02385,2024-03-31,4.3,0.42
A02385,2024-04-22,5.6,0.72
A02385,2024-05-24,8.3,0.85
A02385,2024-06-21,7.9,0.88
A02385,2024-07-23,5.6,0.26
A02385,2024-08-30,6.8,0.65
A02385,2024-09-26,6.9,0.34
A02385,2024-10-28,6.9,0.6
A02385,2024-11-30,6.3,0.51
A02385,2024-12-24,6.6,0.74
A02386,2023-01-25,5.2,0.62
A02386,2023-02-21,7.4,-0.24
A02386,2023-03-24,8.6,0.52
A02386,2023-04-30,10.0,0.17
A02386,2023-05-27,8.4,0.43
A02386,2023-06-21,7.2,0.6
A02386,2023-07-27,8.2,0.83
A02386,2023-08-24,7.9,0.56
A02386,2023-09-30,8.3,1.0
A02386,2023-10-23,8.4,0.27
A02386,2023-11-21,7.7,0.76
A02386,2023-12-31,8.0,0.81
A02386,2024-01-30,7.3,0.01
A02386,2024-02-29,8.4,0.67
A02386,2024-03-24,7.0,1.1
A02386,2024-04-21,6.5,0.86
A02386,2024-05-24,10.0,0.95
A02386,2024-06-28,9.5,0.68
A02386,2024-07-30,8.0,0.26
A02386,2024-08-22,8.0,0.43
A02386,2024-09-29,8.1,0.2
A02386,2024-10-25,7.6,0.29
A02386,2024-11-25,8.4,0.7
A02386,2024-12-28,7.6,0.35
A02387,2023-01-29,7.6,0.49
A02387,2023-02-25,9.7,1.08
A02387,2023-03-22,8.7,0.52
A02387,2023-04-25,9.1,1.0
A02387,2023-05-27,6.6,0.4
A02387,2023-06-22,7.2,0.62
A02387,2023-07-31,7.4,0.47
A02387,2023-08-29,7.6,0.59
A02387,2023-09-27,7.2,0.09
A02387,2023-10-29,9.3,1.14
A02387,2023-11-23,7.8,0.95
A02387,2023-12-24,6.3,0.64
A02387,2024-01-27,9.0,0.13
A02387,2024-02-28,7.5,1.28
A02387,2024-03-31,8.5,0.52
A02387,2024-04-24,8.7,0.49
A02387,2024-05-23,8.6,1.03
A02387,2024-06-22,7.3,0.54
A02387,2024-07-23,8.1,0.82
A02387,2024-08-29,9.6,0.25
A02387,2024-09-27,8.6,-0.13
A02387,2024-10-31,8.0,0.76
A02387,2024-11-29,8.6,0.45
A02387,2024-12-27,8.6,0.93
A02388,2023-01-30,8.9,0.28
A02388,2023-02-25,5.4,-0.27
A02388,2023-03-29,6.5,0.5
A02388,2023-04-28,6.7,0.34
A02388,2023-05-26,8.3,0.76
A02388,2023-06-23,8.0,0.89
A02388,2023-07-22,9.0,0.08
A02388,2023-08-24,8.1,0.62
A02388,2023-09-30,6.6,0.52
A02388,2023-10-22,7.8,0.8
A02388,2023-11-21,7.5,0.87
A02388,2023-12-29,5.2,0.44
A02388,2024-01-31,8.2,0.36
A02388,2024-02-26,8.0,-0.0
A02388,2024-03-28,7.6,0.16
A02388,2024-04-25,6.3,0.16
A02388,2024-05-29,6.6,0.35
A02388,2024-06-29,7.4,-0.18
A02388,2024-07-28,8.6,0.22
A02388,2024-08-26,9.1,0.42
A02388,2024-09-30,6.4,0.25
A02388,2024-10-26,5.8,0.79
A02388,2024-11-27,5.9,0.57
A02388,2024-12-30,5.9,0.68
A02389,2023-01-28,7.0,0.6
A02389,2023-02-23,7.2,0.05
A02389,2023-03-25,8.5,0.44
A02389,2023-04-23,7.6,0.3
A02389,2023-05-30,6.8,0.23
A02389,2023-06-22,5.0,0.52
A02389,2023-07-26,7.3,0.31
A02389,2023-08-26,6.5,0.63
A02389,2023-09-22,5.6,0.41
A02389,2023-10-30,5.3,0.45
A02389,2023-11-21,8.2,0.67
A02389,2023-12-27,7.1,-0.02
A02389,2024-01-27,7.4,0.2
A02389,2024-02-28,6.4,-0.13
A02389,2024-03-29,7.1,0.44
A02389,2024-04-29,8.3,-0.05
A02389,2024-05-26,5.5,0.22
A02389,2024-06-26,7.2,0.42
A02389,2024-07-27,5.5,0.32
A02389,2024-08-28,6.5,0.5
A02389,2024-09-29,7.0,-0.02
A02389,2024-10-28,4.7,0.22
A02389,2024-11-29,8.3,-0.28
A02389,2024-12-30,6.6,0.61
A02390,2023-01-30,8.2,0.44
A02390,2023-02-28,6.0,0.24
A02390,2023-03-27,7.4,0.63
A02390,2023-04-30,8.9,1.0
A02390,2023-05-27,9.8,0.95
A02390,2023-06-29,6.9,0.9
A02390,2023-07-29,7.9,0.9
A02390,2023-08-25,8.3,0.91
A02390,2023-09-25,5.3,0.49
A02390,2023-10-26,9.0,1.14
A02390,2023-11-23,7.7,0.85
A02390,2023-12-24,8.2,0.14
A02390,2024-01-30,10.0,0.61
A02390,2024-02-25,8.7,0.61
A02390,2024-03-30,7.0,0.8
A02390,2024-04-22,7.5,1.04
A02390,2024-05-30,7.7,0.77
A02390,2024-06-21,6.9,0.65
A02390,2024-07-31,7.6,0.35
A02390,2024-08-22,8.4,0.36
A02390,2024-09-30,7.8,0.64
A02390,2024-10-30,8.7,0.4
A02390,2024-11-27,10.0,0.48
A02390,2024-12-28,8.5,0.4
A02391,2023-01-22,6.1,0.05
A02391,2023-02-27,4.7,-0.04
A02391,2023-03-28,7.1,0.34
A02391,2023-04-27,8.9,0.31
A02391,2023-05-31,6.3,0.5
A02391,2023-06-28,4.9,0.34
A02391,2023-07-31,7.3,0.21
A02391,2023-08-23,6.0,0.28
A02391,2023-09-25,5.2,0.16
A02391,2023-10-31,7.4,0.83
A02391,2023-11-24,4.7,0.44
A02391,2023-12-30,7.0,-0.77
A02391,2024-01-28,4.5,0.6
A02391,2024-02-24,7.0,0.1
A02391,2024-03-26,4.5,0.53
A02391,2024-04-23,6.8,0.61
A02391,2024-05-26,5.5,0.68
A02391,2024-06-28,4.7,0.22
A02391,2024-07-26,6.2,0.19
A02391,2024-08-29,8.4,0.54
A02391,2024-09-22,5.3,0.51
A02391,2024-10-26,7.3,0.56
A02391,2024-11-24,7.1,0.4
A02391,2024-12-26,6.9,0.44
A02392,2023-01-29,6.8,0.41
A02392,2023-02-20,7.4,0.25
A02392,2023-03-28,7.8,0.65
A02392,2023-04-27,8.4,1.19
A02392,2023-05-24,8.1,1.1
A02392,2023-06-29,8.0,0.67
A02392,2023-07-23,6.7,0.89
A02392,2023-08-30,7.6,0.55
A02392,2023-09-30,8.6,0.36
A02392,2023-10-26,9.7,0.22
A02392,2023-11-21,8.0,0.59
A02392,2023-12-23,7.1,0.43
A02392,2024-01-30,6.5,0.66
A02392,2024-02-27,7.2,0.61
A02392,2024-03-23,7.7,0.55
A02392,2024-04-26,7.3,0.7
A02392,2024-05-22,7.2,0.66
A02392,2024-06-27,5.7,0.79
A02392,2024-07-22,8.0,0.6
A02392,2024-08-27,7.9,0.5
A02392,2024-09-23,9.5,1.22
A02392,2024-10-28,7.7,0.68
A02392,2024-11-21,8.2,0.32
A02392,2024-12-28,5.8,0.43
A02393,2023-01-31,8.7,0.42
A02393,2023-02-27,6.6,0.65
A02393,2023-03-29,6.3,0.63
A02393,2023-04-23,7.5,0.72
A02393,2023-05-28,7.1,0.35
A02393,2023-06-27,6.0,0.07
A02393,2023-07-25,5.8,0.27
A02393,2023-08-22,7.4,0.36
A02393,2023-09-30,7.3,0.65
A02393,2023-10-31,5.8,0.93
A02393,2023-11-22,6.6,0.7
A02393,2023-12-25,6.8,0.48
A02393,2024-01-22,8.0,0.24
A02393,2024-02-25,6.7,0.51
A02393,2024-03-29,6.9,0.7
A02393,2024-04-27,7.4,0.42
A02393,2024-05-31,8.0,0.7
A02393,2024-06-22,7.1,0.46
A02393,2024-07-26,7.5,0.66
A02393,2024-08-29,7.8,0.42
A02393,2024-09-26,6.7,0.15
A02393,2024-10-27,6.0,0.23
A02393,2024-11-24,6.8,0.36
A02393,2024-12-27,6.9,0.42
A02394,2023-01-22,8.2,0.48
A02394,2023-02-26,6.0,0.59
A02394,2023-03-23,8.0,0.62
A02394,2023-04-26,6.3,0.09
A02394,2023-05-22,6.0,0.57
A02394,2023-06-23,5.6,0.47
A02394,2023-07-25,6.0,0.19
A02394,2023-08-31,8.5,0.37
A02394,2023-09-29,6.2,1.07
A02394,2023-10-30,6.7,0.64
A02394,2023-11-26,7.6,0.15
A02394,2023-12-29,5.5,0.22
A02394,2024-01-25,6.4,0.4
A02394,2024-02-21,6.8,0.14
A02394,2024-03-30,5.5,0.6
A02394,2024-04-28,5.6,0.36
A02394,2024-05-30,6.9,0.19
A02394,2024-06-21,6.9,0.25
A02394,2024-07-26,6.9,0.35
A02394,2024-08-26,5.5,0.35
A02394,2024-09-29,4.9,0.36
A02394,2024-10-23,8.3,0.5
A02394,2024-11-21,6.2,0.58
A02394,2024-12-25,6.6,-0.15
A02395,2023-01-29,7.0,0.27
A02395,2023-02-28,7.2,0.23
A02395,2023-03-23,6.6,0.44
A02395,2023-04-27,6.6,0.58
A02395,2023-05-27,5.5,0.82
A02395,2023-06-30,3.9,0.43
A02395,2023-07-24,8.4,0.4
A02395,2023-08-26,7.0,0.3
A02395,2023-09-21,5.6,0.44
A02395,2023-10-26,6.0,0.68
A02395,2023-11-22,6.6,0.16
A02395,2023-12-28,6.5,0.07
A02395,2024-01-24,8.6,0.31
A02395,2024-02-26,6.7,0.48
A02395,2024-03-24,7.8,-0.29
A02395,2024-04-21,5.6,0.55
A02395,2024-05-24,5.8,0.82
A02395,2024-06-27,5.1,0.13
A02395,2024-07-24,7.9,1.03
A02395,2024-08-23,7.0,0.42
A02395,2024-09-25,6.9,0.21
A02395,2024-10-29,5.3,0.49
A02395,2024-11-21,6.2,-0.03
A02395,2024-12-28,7.8,-0.1
A02396,2023-01-23,7.4,0.49
A02396,2023-02-23,8.2,0.45
A02396,2023-03-25,8.5,0.6
A02396,2023-04-22,10.0,0.66
A02396,2023-05-31,8.4,0.47
A02396,2023-06-21,9.1,0.01
A02396,2023-07-25,9.0,0.42
A02396,2023-08-29,9.6,1.09
A02396,2023-09-30,9.3,0.78
A02396,2023-10-23,8.6,0.9
A02396,2023-11-21,8.5,0.47
A02396,2023-12-24,8.2,0.99
A02396,2024-01-30,6.8,0.92
A02396,2024-02-22,8.5,0.93
A02396,2024-03-29,9.1,0.69
A02396,2024-04-23,7.2,1.04
A02396,2024-05-29,8.6,0.59
A02396,2024-06-22,8.8,0.6
A02396,2024-07-28,7.6,0.61
A02396,2024-08-24,8.9,0.5
A02396,2024-09-27,7.5,0.9
A02396,2024-10-25,8.1,0.73
A02396,2024-11-27,10.0,0.5
A02396,2024-12-22,7.2,0.6
A02397,2023-01-24,7.3,0.69
A02397,2023-02-21,6.8,0.21
A02397,2023-03-23,6.6,0.38
A02397,2023-04-21,8.8,0.81
A02397,2023-05-28,6.5,0.36
A02397,2023-06-26,7.8,0.59
A02397,2023-07-22,7.1,0.18
A02397,2023-08-24,8.1,0.07
A02397,2023-09-21,7.4,0.36
A02397,2023-10-30,7.5,0.57
A02397,2023-11-28,6.1,0.24
A02397,2023-12-26,7.3,0.63
A02397,2024-01-26,7.0,0.54
A02397,2024-02-27,5.8,0.52
A02397,2024-03-24,6.8,0.59
A02397,2024-04-26,6.2,0.47
A02397,2024-05-26,7.8,0.05
A02397,2024-06-25,7.4,0.25
A02397,2024-07-29,6.4,0.14
A02397,2024-08-28,7.8,0.46
A02397,2024-09-24,6.5,1.39
A02397,2024-10-22,7.6,0.33
A02397,2024-11-28,9.0,0.22
A02397,2024-12-26,8.1,0.5
A02398,2023-01-31,6.2,-0.16
A02398,2023-02-28,6.0,0.31
A02398,2023-03-22,7.5,0.37
A02398,2023-04-21,5.6,-0.54
A02398,2023-05-22,6.4,0.42
A02398,2023-06-25,6.0,0.15
A02398,2023-07-26,5.2,0.21
A02398,2023-08-28,5.8,0.36
A02398,2023-09-26,7.9,0.08
A02398,2023-10-30,6.0,0.44
A02398,2023-11-24,6.6,-0.14
A02398,2023-12-23,5.8,0.14
A02398,2024-01-27,7.5,0.34
A02398,2024-02-23,7.1,0.42
A02398,2024-03-28,6.8,0.8
A02398,2024-04-24,6.7,0.14
A02398,2024-05-25,7.2,0.13
A02398,2024-06-22,4.4,0.45
A02398,2024-07-29,5.5,0.67
A02398,2024-08-27,6.5,0.43
A02398,2024-09-21,6.7,0.26
A02398,2024-10-30,7.0,0.68
A02398,2024-11-30,7.9,0.51
A02398,2024-12-25,7.1,0.42
A02399,2023-01-30,6.3,0.45
A02399,2023-02-21,6.6,0.4
A02399,2023-03-31,8.7,0.51
A02399,2023-04-23,6.3,0.76
A02399,2023-05-31,8.4,0.19
A02399,2023-06-24,7.5,0.75
A02399,2023-07-25,6.9,0.9
A02399,2023-08-30,8.4,0.29
A02399,2023-09-24,7.3,0.92
A02399,2023-10-28,7.1,0.04
A02399,2023-11-25,7.2,0.17
A02399,2023-12-31,7.9,0.58
A02399,2024-01-23,6.9,0.27
A02399,2024-02-25,7.9,0.77
A02399,2024-03-25,7.2,0.35
A02399,2024-04-26,8.2,0.99
A02399,2024-05-23,7.9,0.17
A02399,2024-06-26,7.8,0.72
A02399,2024-07-24,7.3,0.36
A02399,2024-08-27,6.6,-0.03
A02399,2024-09-25,7.2,1.19
A02399,2024-10-24,6.4,0.44
A02399,2024-11-26,6.6,0.87
A02399,2024-12-24,6.7,0.19
A02400,2023-01-30,8.5,1.14
A02400,2023-02-28,8.1,0.49
A02400,2023-03-26,7.4,0.59
A02400,2023-04-29,8.4,0.7
A02400,2023-05-26,7.3,0.46
A02400,2023-06-24,7.0,0.5
A02400,2023-07-27,9.5,0.58
A02400,2023-08-23,8.9,0.61
A02400,2023-09-24,8.3,1.08
A02400,2023-10-28,9.3,1.11
A02400,2023-11-26,9.2,0.37
A02400,2023-12-29,6.7,0.83
A02400,2024-01-30,8.7,0.99
A02400,2024-02-20,8.1,0.55
A02400,2024-03-23,8.0,0.4
A02400,2024-04-22,9.4,0.45
A02400,2024-05-25,7.6,0.7
A02400,2024-06-26,8.8,0.1
A02400,2024-07-27,8.2,1.2
A02400,2024-08-26,7.8,0.38
A02400,2024-09-30,6.2,0.56
A02400,2024-10-29,7.9,0.54
A02400,2024-11-25,8.7,0.59
A02400,2024-12-24,8.9,0.96
A02401,2023-01-30,8.7,0.92
A02401,2023-02-26,8.6,0.7
A02401,2023-03-29,9.2,0.66
A02401,2023-04-22,7.9,0.27
A02401,2023-05-24,8.7,0.65
A02401,2023-06-25,6.1,1.0
A02401,2023-07-22,8.1,0.91
A02401,2023-08-27,8.1,1.37
A02401,2023-09-25,7.3,0.21
A02401,2023-10-23,7.9,0.65
A02401,2023-11-22,8.8,0.2
A02401,2023-12-27,9.1,0.84
A02401,2024-01-26,9.1,0.68
A02401,2024-02-26,7.9,0.82
A02401,2024-03-26,6.8,1.39
A02401,2024-04-30,8.5,0.84
A02401,2024-05-29,8.2,1.09
A02401,2024-06-27,8.9,0.24
A02401,2024-07-24,8.1,0.83
A02401,2024-08-22,6.6,0.49
A02401,2024-09-21,6.8,0.63
A02401,2024-10-22,7.7,0.93
A02401,2024-11-26,8.0,0.34
A02401,2024-12-29,6.6,0.31
A02402,2023-01-25,7.4,0.38
A02402,2023-02-20,7.1,-0.1
A02402,2023-03-28,6.2,0.74
A02402,2023-04-22,8.0,0.84
A02402,2023-05-23,6.7,0.75
A02402,2023-06-23,6.9,0.28
A02402,2023-07-30,6.0,0.54
A02402,2023-08-24,8.0,0.23
A02402,2023-09-26,7.7,0.79
A02402,2023-10-29,7.9,0.21
A02402,2023-11-21,8.0,0.04
A02402,2023-12-22,7.6,0.83
A02402,2024-01-30,7.8,0.43
A02402,2024-02-29,6.5,-0.01
A02402,2024-03-29,8.4,0.3
A02402,2024-04-21,7.2,0.39
A02402,2024-05-22,7.7,0.12
A02402,2024-06-24,7.2,1.01
A02402,2024-07-26,7.0,-0.24
A02402,2024-08-31,7.4,0.34
A02402,2024-09-24,9.1,1.3
A02402,2024-10-27,7.7,0.33
A02402,2024-11-26,6.4,0.88
A02402,2024-12-24,3.3,0.45
A02403,2023-01-25,10.0,0.38
A02403,2023-02-26,8.1,0.5
A02403,2023-03-30,7.7,0.3
A02403,2023-04-29,7.9,0.67
A02403,2023-05-28,7.8,0.16
A02403,2023-06-22,10.0,0.51
A02403,2023-07-28,8.7,1.36
A02403,2023-08-27,9.0,0.67
A02403,2023-09-28,8.5,0.68
A02403,2023-10-31,9.2,0.33
A02403,2023-11-21,8.0,0.74
A02403,2023-12-22,8.7,0.7
A02403,2024-01-31,7.8,0.65
A02403,2024-02-29,9.5,0.94
A02403,2024-03-27,7.9,1.34
A02403,2024-04-25,8.8,0.37
A02403,2024-05-28,9.2,0.71
A02403,2024-06-28,8.6,0.62
A02403,2024-07-28,7.7,0.71
A02403,2024-08-27,7.3,0.81
A02403,2024-09-29,8.9,1.04
A02403,2024-10-24,10.0,0.88
A02403,2024-11-21,9.1,0.86
A02403,2024-12-31,8.8,0.53
A02404,2023-01-25,9.3,0.53
A02404,2023-02-23,6.4,0.19
A02404,2023-03-22,7.2,0.45
A02404,2023-04-21,6.6,0.76
A02404,2023-05-25,7.7,0.49
A02404,2023-06-25,8.0,0.64
A02404,2023-07-31,7.2,0.93
A02404,2023-08-31,7.3,0.52
A02404,2023-09-22,7.7,0.52
A02404,2023-10-24,7.2,0.74
A02404,2023-11-29,6.5,0.39
A02404,2023-12-26,7.7,0.06
A02404,2024-01-25,8.1,0.37
A02404,2024-02-29,7.0,0.71
A02404,2024-03-25,7.9,0.85
A02404,2024-04-23,6.8,0.18
A02404,2024-05-23,7.5,0.77
A02404,2024-06-21,6.4,0.24
A02404,2024-07-30,7.7,0.82
A02404,2024-08-29,8.0,0.69
A02404,2024-09-28,7.7,0.34
A02404,2024-10-26,6.0,0.46
A02404,2024-11-30,6.4,0.62
A02404,2024-12-22,6.7,0.38
A02405,2023-01-22,7.4,0.63
A02405,2023-02-22,8.7,0.58
A02405,2023-03-23,6.1,0.55
A02405,2023-04-22,8.4,0.28
A02405,2023-05-28,6.0,0.92
A02405,2023-06-21,8.8,0.45
A02405,2023-07-28,8.4,0.4
A02405,2023-08-26,6.9,0.54
A02405,2023-09-24,7.2,0.33
A02405,2023-10-22,6.8,0.55
A02405,2023-11-25,7.1,0.3
A02405,2023-12-23,6.5,0.52
A02405,2024-01-24,7.5,0.8
A02405,2024-02-24,7.1,0.72
A02405,2024-03-22,6.8,0.53
A02405,2024-04-27,5.7,0.32
A02405,2024-05-30,5.9,0.54
A02405,2024-06-25,7.1,0.5
A02405,2024-07-31,8.4,0.77
A02405,2024-08-25,8.1,-0.57
A02405,2024-09-24,8.3,0.2
A02405,2024-10-30,6.5,0.66
A02405,2024-11-21,8.0,-0.36
A02405,2024-12-26,6.8,1.0
A02406,2023-01-22,6.0,0.52
A02406,2023-02-27,7.5,0.79
A02406,2023-03-29,6.8,0.91
A02406,2023-04-29,8.7,0.09
A02406,2023-05-29,8.7,0.75
A02406,2023-06-29,7.3,0.08
A02406,2023-07-31,5.5,-0.11
A02406,2023-08-31,6.9,0.28
A02406,2023-09-23,7.9,0.55
A02406,2023-10-24,8.7,0.25
A02406,2023-11-28,5.5,-0.04
A02406,2023-12-31,6.9,0.55
A02406,2024-01-28,7.7,0.58
A02406,2024-02-21,5.4,0.69
A02406,2024-03-25,8.7,-0.22
A02406,2024-04-25,7.6,0.26
A02406,2024-05-29,7.3,0.12
A02406,2024-06-26,8.1,0.18
A02406,2024-07-29,7.3,0.3
A02406,2024-08-28,6.9,0.5
A02406,2024-09-22,8.4,0.37
A02406,2024-10-23,6.7,0.47
A02406,2024-11-30,6.2,0.5
A02406,2024-12-30,7.1,0.67
A02407,2023-01-23,6.8,0.4
A02407,2023-02-27,6.9,0.48
A02407,2023-03-23,7.5,0.6
A02407,2023-04-28,8.7,0.41
A02407,2023-05-26,6.4,0.24
A02407,2023-06-26,6.1,-0.3
A02407,2023-07-25,7.0,-0.4
A02407,2023-08-22,8.0,-0.27
A02407,2023-09-25,7.6,0.41
A02407,2023-10-23,7.6,-0.02
A02407,2023-11-21,4.9,0.75
A02407,2023-12-27,7.0,0.63
A02407,2024-01-25,7.3,0.11
A02407,2024-02-21,7.0,0.21
A02407,2024-03-29,6.7,0.27
A02407,2024-04-27,6.2,-0.29
A02407,2024-05-27,8.7,0.5
A02407,2024-06-25,9.5,0.1
A02407,2024-07-27,5.8,0.54
A02407,2024-08-29,6.0,0.17
A02407,2024-09-26,6.9,0.53
A02407,2024-10-29,6.8,0.64
A02407,2024-11-25,7.3,0.79
A02407,2024-12-30,5.7,0.37
A02408,2023-01-31,6.1,0.61
A02408,2023-02-21,7.9,0.5
A02408,2023-03-31,9.6,0.99
A02408,2023-04-28,8.2,0.95
A02408,2023-05-28,8.0,0.52
A02408,2023-06-23,6.8,1.08
A02408,2023-07-31,8.7,0.55
A02408,2023-08-31,7.5,0.82
A02408,2023-09-25,6.6,0.79
A02408,2023-10-26,8.4,0.26
A02408,2023-11-28,8.7,0.71
A02408,2023-12-22,9.2,0.65
A02408,2024-01-30,7.7,0.4
A02408,2024-02-24,9.7,0.94
A02408,2024-03-22,8.5,0.51
A02408,2024-04-30,8.7,0.17
A02408,2024-05-22,9.1,0.61
A02408,2024-06-24,8.1,0.43
A02408,2024-07-29,6.9,-0.11
A02408,2024-08-31,9.7,-0.16
A02408,2024-09-23,8.3,0.34
A02408,2024-10-25,9.3,0.35
A02408,2024-11-28,7.4,0.73
A02408,2024-12-30,6.9,0.74
A02409,2023-01-22,6.0,0.77
A02409,2023-02-23,7.4,0.97
A02409,2023-03-26,6.2,0.03
A02409,2023-04-29,6.1,0.4
A02409,2023-05-24,5.9,0.7
A02409,2023-06-23,6.5,0.31
A02409,2023-07-26,6.7,0.19
A02409,2023-08-23,7.2,0.54
A02409,2023-09-26,7.5,0.44
A02409,2023-10-27,6.4,0.51
A02409,2023-11-23,6.7,0.34
A02409,2023-12-31,5.7,0.11
A02409,2024-01-25,6.3,0.73
A02409,2024-02-28,5.7,-0.01
A02409,2024-03-26,7.8,0.15
A02409,2024-04-28,5.8,0.52
A02409,2024-05-28,7.0,0.09
A02409,2024-06-25,7.3,0.08
A02409,2024-07-27,6.7,0.51
A02409,2024-08-28,7.3,0.33
A02409,2024-09-27,7.8,0.33
A02409,2024-10-27,6.6,0.3
A02409,2024-11-26,7.7,0.54
A02409,2024-12-28,7.1,-0.29
A02410,2023-01-25,7.2,0.46
A02410,2023-02-28,5.8,0.29
A02410,2023-03-28,8.1,-0.07
A02410,2023-04-22,6.5,0.65
A02410,2023-05-23,8.3,0.31
A02410,2023-06-25,8.2,0.27
A02410,2023-07-25,7.7,0.32
A02410,2023-08-28,5.7,0.04
A02410,2023-09-28,6.8,0.27
A02410,2023-10-26,7.7,0.95
A02410,2023-11-28,9.1,0.24
A02410,2023-12-31,7.4,0.7
A02410,2024-01-26,7.4,0.77
A02410,2024-02-23,6.6,0.41
A02410,2024-03-27,6.8,0.29
A02410,2024-04-26,7.8,0.3
A02410,2024-05-28,6.1,0.76
A02410,2024-06-23,3.1,0.01
A02410,2024-07-28,7.8,0.41
A02410,2024-08-24,6.5,0.25
A02410,2024-09-24,6.5,0.34
A02410,2024-10-24,7.3,0.77
A02410,2024-11-26,7.0,0.58
A02410,2024-12-24,6.9,0.12
A02411,2023-01-22,7.2,0.7
A02411,2023-02-19,7.9,0.91
A02411,2023-03-26,9.5,0.34
A02411,2023-04-27,6.6,0.38
A02411,2023-05-28,7.4,0.76
A02411,2023-06-30,6.2,0.29
A02411,2023-07-31,7.8,0.75
A02411,2023-08-25,6.9,0.53
A02411,2023-09-25,7.6,0.12
A02411,2023-10-28,7.7,0.46
A02411,2023-11-28,7.5,0.9
A02411,2023-12-24,7.0,0.86
A02411,2024-01-29,9.2,0.92
A02411,2024-02-26,8.0,0.86
A02411,2024-03-31,7.3,0.64
A02411,2024-04-21,8.2,0.23
A02411,2024-05-25,5.4,0.98
A02411,2024-06-27,8.7,0.5
A02411,2024-07-22,7.9,0.77
A02411,2024-08-29,7.7,0.57
A02411,2024-09-29,7.3,0.33
A02411,2024-10-22,9.0,1.03
A02411,2024-11-27,7.2,0.65
A02411,2024-12-31,6.7,0.26
A02412,2023-01-27,9.1,0.24
A02412,2023-02-24,7.6,0.92
A02412,2023-03-22,9.2,0.59
A02412,2023-04-28,8.6,0.87
A02412,2023-05-27,7.7,-0.03
A02412,2023-06-23,8.7,1.09
A02412,2023-07-31,8.1,0.9
A02412,2023-08-23,6.9,0.67
A02412,2023-09-25,9.2,0.42
A02412,2023-10-29,8.8,1.19
A02412,2023-11-28,7.1,0.79
A02412,2023-12-25,7.9,0.48
A02412,2024-01-27,8.6,0.96
A02412,2024-02-21,8.0,0.86
A02412,2024-03-29,6.8,0.36
A02412,2024-04-25,7.6,0.99
A02412,2024-05-30,7.6,0.67
A02412,2024-06-21,8.6,1.0
A02412,2024-07-23,10.0,0.88
A02412,2024-08-30,7.4,0.94
A02412,2024-09-26,5.6,0.24
A02412,2024-10-27,8.6,1.38
A02412,2024-11-22,8.2,0.88
A02412,2024-12-29,8.4,0.57
A02413,2023-01-29,7.8,0.29
A02413,2023-02-22,7.1,0.42
A02413,2023-03-28,5.1,0.34
A02413,2023-04-23,7.2,0.45
A02413,2023-05-22,6.7,0.09
A02413,2023-06-27,7.2,0.61
A02413,2023-07-30,6.7,0.21
A02413,2023-08-23,6.3,0.15
