account_id,account_name,churn,industry,closed_won_usd,client_tenure_months,deal_status,feature_purchased,sessions_last_30d,region,csat_score,comment_sentiment_score,support_tickets_30d,last_login_days
A02388,Watson-Fischer,True,FinTech,21896.37,58.0,Closed -Won,Analytics,12.025439811237376,Asia,,,0.0,0.0
A02389,Soto-Sanchez,True,Logistics,12599.63,57.0,Closed -Won,Analytics,12.993199610036267,Asia,,,0.0,2.777892628938173
A02390,"Fisher, Perez and Pham",True,EdTech,13308.46,52.0,Closed -Won,Analytics,10.84108625265359,Asia,,,0.0,2.4883540951064766
A02391,Hardin-Villanueva,True,CyberSecurity,2613.58,27.0,Negotiation,Core,2.7133518023023364,North America,,,12.0,31.121140836804667
A02392,"Norton, Cox and Johnson",True,SMB SaaS,17899.83,12.0,Closed -Won,Core,2.1038211503825917,LATAM,,,2.0,32.69076424074025
A02393,Carrillo Ltd,True,MarTech,30745.24,37.0,Negotiation,Automation,16.798214325423878,LATAM,,,1.0,2.6479384810802236
A02394,"Acevedo, Miller and Edwards",True,FinTech,3922.81,14.0,Closed -Lost,Premium Support,0.09145135028945717,LATAM,,,2.0,26.35782663267626
A02395,Hamilton Group,True,EdTech,24196.55,28.0,Closed -Won,Premium Support,19.183878373862335,Asia,,,2.0,2.510301443173887
A02396,Keller Ltd,True,MarTech,3803.8,39.0,Closed -Won,Analytics,7.862377309225329,North America,,,1.0,2.3216018068163673
A02397,Orr Inc,True,SMB SaaS,14788.71,56.0,Closed -Won,Premium Support,10.419138317212603,Europe,,,1.0,2.9467723175007428
A02398,"Whitney, Lloyd and Liu",True,SMB SaaS,3319.73,18.0,Closed -Won,API,8.57542526502034,Europe,,,1.0,1.6934599798058838
A02399,Barnes-Blackwell,True,E -Commerce,4386.2,15.0,Closed -Won,Analytics,4.02728991162474,Asia,,,3.0,26.531576263376362
A02400,"Spencer, Torres and Newton",True,SMB SaaS,6940.14,44.0,Closed -Won,Premium Support,4.500744480561647,North America,,,4.0,28.234069296442108
A02401,Smith-Ramirez,True,MarTech,6020.98,1.0,Closed -Won,Premium Support,12.532459004468212,Europe,,,1.0,3.1102967076213037
A02402,"Bishop, Thomas and Powell",True,MarTech,28679.91,34.0,Closed -Won,Analytics,13.350207704217635,North America,,,0.0,0.39028888574332776
A02403,"Harris, Stephens and Kramer",True,Logistics,15565.29,45.0,Closed -Won,Automation,15.147712064272255,North America,,,1.0,2.816737174150324
A02404,"Ramos, Reed and Cain",True,CyberSecurity,6278.24,33.0,On -Hold,Automation,9.544036855980632,Asia,,,2.0,2.0177089618480073
A02405,"Sullivan, Gonzalez and Turner",True,E -Commerce,20717.69,23.0,Closed -Won,API,10.22340961209774,Asia,,,0.0,2.9653873307262932
A02406,Medina Group,True,MarTech,23139.43,49.0,Closed -Won,Analytics,14.00388861959332,Europe,,,2.0,1.2194556296087022
A02407,"Higgins, Hobbs and Meyer",True,CyberSecurity,18539.74,22.0,Negotiation,Core,17.596237808463403,LATAM,,,1.0,2.089983578816296
A02408,"Campbell, Davis and Arnold",True,Logistics,16811.37,42.0,On -Hold,Premium Support,13.923807790246746,LATAM,,,2.0,2.060630089731278
A02409,"Peterson, Reid and Johnson",True,MarTech,16906.47,28.0,Closed -Won,Core,11.625020880853903,Asia,,,2.0,2.4338835600504556
A02410,"Vargas, Allen and Schroeder",True,FinTech,5975.15,2.0,Negotiation,Core,0.12603129966615523,Europe,,,4.0,28.909379594316874
A02411,"Henderson, Wagner and Dennis",True,FinTech,14669.01,32.0,Closed -Won,Core,16.858026755180838,Asia,,,0.0,2.6362150880843536
A02412,Green-Romero,True,HealthTech,28808.88,3.0,Closed -Won,Core,11.79220505182856,Europe,,,2.0,0.15410587192764313
A02413,Williams Ltd,True,MarTech,40718.58,55.0,Closed -Won,Core,10.557689252744836,LATAM,,,0.0,1.3321579428826364
A02414,West PLC,True,E -Commerce,13274.99,36.0,Closed -Won,Core,8.854024320623656,Europe,,,0.0,0.43726999286080104
A02415,"Smith, Morgan and Young",True,Logistics,8522.36,22.0,Closed -Lost,Automation,9.682697566574104,LATAM,,,1.0,2.828219399685626
A02416,"Zhang, Cunningham and Kline",True,HealthTech,6788.97,29.0,Closed -Won,Analytics,11.11635733863844,Europe,,,0.0,2.400130777509036
A02417,"Wade, Richard and Hall",True,Logistics,27356.32,37.0,Closed -Lost,Premium Support,13.283453791417546,Asia,,,0.0,2.4560386468987367
A02418,Mitchell-Glover,True,CyberSecurity,6819.34,16.0,Closed -Won,Automation,10.373774885718028,LATAM,,,1.0,3.4731893962485594
A02419,"Armstrong, Taylor and Gray",True,FinTech,11711.33,18.0,Closed -Won,Analytics,14.557124112642912,Europe,,,1.0,1.6840583308381976
A02420,"Wright, Murphy and Aguilar",True,EdTech,11543.6,25.0,Closed -Won,Core,13.260656780245693,Asia,,,0.0,2.60958568141266
A02421,Gibson-Thomas,True,EdTech,22605.47,16.0,Closed -Won,Core,3.1603984329394432,LATAM,,,4.0,23.286387808772474
A02422,Poole-Miller,True,SMB SaaS,17724.61,45.0,Closed -Won,Premium Support,8.886670650822015,Europe,,,0.0,1.913765445331392
A02423,Coleman and Sons,True,SMB SaaS,47011.66,7.0,Closed -Won,API,14.484438290937145,North America,,,2.0,3.306625832078896
A02424,Lewis-Miller,True,Logistics,17371.3,49.0,Closed -Won,Automation,14.522014967122871,Asia,,,0.0,4.081879363402042
A02425,"Fox, Chapman and Stone",True,E -Commerce,27976.65,21.0,Closed -Won,Premium Support,10.908327788230554,Asia,,,0.0,1.5685333371365855
A02426,Wiggins-Silva,True,MarTech,9670.11,34.0,Closed -Won,Core,14.285757192342382,LATAM,,,3.0,2.833719591519883
A02427,"Henderson, Alexander and Galvan",True,EdTech,17463.1,10.0,Closed -Won,Premium Support,16.308783099220147,Asia,,,2.0,2.3191169126468107
A02428,Dennis-Butler,True,Logistics,29111.49,23.0,Closed -Won,Automation,14.289474447673497,LATAM,,,1.0,2.331112422450442
A02429,Thomas and Sons,True,FinTech,26595.48,45.0,Closed -Won,Analytics,18.153388654459512,North America,,,1.0,2.2471777290334876
A02430,Dawson-Anderson,True,EdTech,4608.21,16.0,Closed -Won,Premium Support,7.466937145713985,North America,,,0.0,1.666922008538842
A02431,"Palmer, Rice and Benson",True,HealthTech,6152.5,8.0,Negotiation,Analytics,11.47329976159184,North America,,,2.0,0.0
A02432,Kennedy-Francis,True,MarTech,17872.07,31.0,Closed -Won,Core,18.425168141692833,North America,,,1.0,3.5348093245984886
A02433,"Wood, Crane and Guzman",True,EdTech,11906.67,10.0,Closed -Won,Core,16.736078999791552,LATAM,,,1.0,1.305267412327601
A02434,Rodriguez-Wood,True,HealthTech,14164.81,19.0,Closed -Won,API,15.621535133798863,Asia,,,3.0,1.7584428550493918
A02435,Williams-Hernandez,True,MarTech,11494.06,27.0,Negotiation,Automation,17.699646219558378,North America,,,1.0,1.779707099981912
A02436,Torres-Brooks,True,Logistics,25251.96,34.0,Closed -Won,Core,8.25032636389469,LATAM,,,3.0,1.2161966067466223
A02437,Tucker-Moody,True,E -Commerce,16078.22,38.0,Closed -Won,Core,16.386831988168463,North America,,,1.0,2.240240141995622
A02438,Bowers Group,True,Logistics,12628.01,40.0,Closed -Won,Core,17.193110487258267,Europe,,,1.0,1.9556875645779153
A02439,Zuniga LLC,True,SMB SaaS,57230.64,50.0,Closed -Won,Analytics,12.02389950147279,Asia,,,3.0,1.2834640211704618
A02440,Lewis-Fuentes,True,SMB SaaS,28715.64,4.0,Closed -Won,API,21.88771135367368,Asia,,,0.0,2.149302016651355
A02441,Smith-Kelley,True,EdTech,33012.93,22.0,Closed -Won,Automation,14.589046892186172,Asia,,,0.0,1.9669533070416354
A02442,Harrell Group,True,SMB SaaS,5650.77,1.0,Closed -Won,Core,7.421692872474377,Europe,,,3.0,2.927838571288102
A02443,Berry-Knight,True,SMB SaaS,108121.56,1.0,Closed -Won,Core,9.465818671563353,Asia,,,1.0,9.786482433560055
A02444,Harrington-Alvarez,True,SMB SaaS,55258.89,13.0,Closed -Won,Core,5.89569044036056,Asia,,,1.0,30.116884789929173
A02445,"Bass, Anderson and Taylor",True,EdTech,24914.59,36.0,Closed -Won,Premium Support,17.494985821788553,Europe,,,1.0,2.725297610837405
A02446,"Murray, Cole and Cole",True,HealthTech,15729.23,53.0,Closed -Won,Analytics,4.215977556343219,Europe,,,6.0,27.3582204300657
A02447,"Nguyen, Marsh and Beck",True,E -Commerce,8142.38,46.0,Closed -Won,Core,12.206233783171427,North America,,,0.0,1.0965977374549167
A02448,Hughes-Mccullough,True,SMB SaaS,26723.62,39.0,Closed -Won,Core,18.507355754788687,Asia,,,1.0,1.409709058991389
A02449,Weaver-Rubio,True,SMB SaaS,48157.22,46.0,On -Hold,Core,16.81835391793793,North America,,,0.0,1.899021283310617
A02450,Fitzgerald-Brewer,True,E -Commerce,16179.43,11.0,Closed -Won,API,11.516240036953695,Europe,,,1.0,1.9028210639329581
A02451,Mann PLC,True,HealthTech,6174.97,50.0,On -Hold,Analytics,13.543864758317458,Europe,,,2.0,1.7900415638976668
A02452,"Hogan, Zimmerman and Hoffman",True,MarTech,14453.19,53.0,Negotiation,API,15.55075037229224,North America,,,2.0,0.9714348515513502
A02453,Schneider Inc,True,CyberSecurity,10082.73,6.0,Negotiation,Core,12.907210211682134,Asia,,,1.0,2.7731589272535317
A02454,Friedman PLC,True,E -Commerce,7005.48,28.0,Closed -Won,Analytics,12.996801788458235,LATAM,,,0.0,3.3262197622576775
A02455,"Todd, Bernard and Boyd",True,EdTech,3570.94,49.0,Closed -Won,API,1.947929178913772,North America,,,5.0,10.912132370026804
A02456,Shaw-Smith,True,EdTech,44516.12,29.0,Closed -Won,Core,10.802604247887832,North America,,,2.0,0.4464593825764738
A02457,"Mayer, White and Smith",True,FinTech,34934.58,50.0,Closed -Won,Core,7.301703984269096,North America,,,1.0,3.0028569747749874
A02458,Sanchez Ltd,True,EdTech,11138.62,56.0,Closed -Won,Core,14.717404586996112,Asia,,,0.0,3.569796340625739
A02459,"Wallace, Roman and Lawson",True,CyberSecurity,1628.26,29.0,Closed -Lost,API,8.033300152114442,Europe,,,1.0,0.0
A02460,Chapman-Henry,True,HealthTech,20071.39,4.0,Closed -Won,Analytics,11.020883890565838,LATAM,,,0.0,2.8154365012788336
A02461,Morgan and Sons,True,SMB SaaS,36988.09,21.0,Negotiation,Analytics,8.685252923154284,North America,,,0.0,3.6378798864487796
A02462,Johnson-Rice,True,FinTech,47556.68,13.0,Closed -Won,Analytics,9.05466665671609,North America,,,1.0,1.1375877341671885
A02463,Scott-Wilson,True,E -Commerce,19862.5,28.0,Closed -Won,Core,15.279065522357875,LATAM,,,1.0,3.5796678268932105
A02464,Weaver LLC,True,MarTech,8234.52,35.0,Closed -Won,Automation,13.33307550481978,North America,,,1.0,1.822005719119994
A02465,White Inc,True,Logistics,17884.16,28.0,Closed -Won,Automation,13.22479863359563,LATAM,,,0.0,2.31463709057312
A02466,Parker Group,True,SMB SaaS,13039.45,12.0,Closed -Won,Core,10.052294649127973,Asia,,,0.0,1.2807666854529112
A02467,"Jackson, Mendez and Nguyen",True,E -Commerce,11660.48,18.0,Negotiation,Automation,12.032452733484316,Europe,,,1.0,3.001028526021389
A02468,Reeves LLC,True,CyberSecurity,31870.73,41.0,Closed -Won,Core,15.129365477630563,LATAM,,,0.0,2.834452117615467
A02469,Garcia-Thomas,True,CyberSecurity,20599.37,2.0,Closed -Won,Analytics,13.843738204080498,Asia,,,1.0,3.724709355729823
A02470,Scott-David,True,E -Commerce,4774.97,13.0,Closed -Won,Analytics,2.112972644050715,Asia,,,6.0,33.803292430137446
A02471,Williams and Sons,True,HealthTech,32103.67,53.0,Closed -Won,Automation,16.895276036377744,North America,,,0.0,1.9908499557827648
A02472,"Willis, Vasquez and Goodwin",True,MarTech,44602.5,6.0,Negotiation,Core,13.243340425225368,North America,,,3.0,5.108378615181897
A02473,Avery-Adams,True,HealthTech,7796.28,25.0,Negotiation,Core,6.244398998012086,Asia,,,4.0,15.764284010288458
A02474,Marshall-Russell,True,MarTech,20154.6,13.0,Closed -Won,Premium Support,11.730065302801352,Asia,,,2.0,2.540516035045657
A02475,Johnson-Schultz,True,E -Commerce,12732.38,7.0,Closed -Won,Premium Support,6.15007154982504,Europe,,,7.0,27.019293790960695
A02476,Adams PLC,True,HealthTech,3266.34,25.0,Closed -Lost,Automation,11.670538843987657,LATAM,,,0.0,0.469967270772365
A02477,"Garcia, Hines and Pearson",True,HealthTech,17870.01,31.0,Closed -Won,Core,10.83612736599874,LATAM,,,2.0,0.5549721429233394
A02478,Torres Group,True,Logistics,25805.84,11.0,Closed -Won,Analytics,14.209256852670459,LATAM,,,2.0,1.0663345130754545
A02479,Miller-Fields,True,MarTech,17956.72,5.0,Closed -Won,Analytics,21.290909308199844,Asia,,,2.0,3.377302655890228
A02480,Patton and Sons,True,HealthTech,35777.88,8.0,Closed -Won,Core,12.535435813890874,Europe,,,1.0,2.4870889133375234
A02481,Fernandez-Jackson,True,CyberSecurity,17068.76,39.0,Closed -Won,Core,13.991582442524676,Asia,,,2.0,1.3866268166315419
A02482,Medina Group,True,CyberSecurity,3327.63,51.0,Negotiation,Automation,2.0847532906074875,North America,,,5.0,19.491379203744465
A02483,"Hayes, Smith and Marshall",True,Logistics,8826.47,11.0,Closed -Won,Core,17.73020316512454,North America,,,0.0,1.742253597072114
A02484,"Roberts, Stanton and Smith",True,Logistics,29698.97,19.0,Closed -Won,Core,0.4016400124822952,Asia,,,4.0,27.981229464354545
A02485,Nelson-King,True,SMB SaaS,927.74,21.0,On -Hold,Core,1.9218246116563666,North America,,,7.0,22.150700529465446
A02486,"James, Bell and Chen",True,E -Commerce,9306.97,22.0,Closed -Won,Analytics,18.079387433914235,Asia,,,0.0,2.3496863861162427
A02487,"Pittman, Campbell and Martin",True,EdTech,17484.61,15.0,Negotiation,Automation,12.717975935915579,Europe,,,0.0,2.3000857759467
A02488,"Hart, Turner and Foster",True,Logistics,29932.52,4.0,Closed -Won,Core,5.959119291276528,Europe,,,3.0,21.23439894343479
A02489,Rivas Ltd,True,EdTech,38368.58,31.0,Closed -Won,Automation,19.12963559565995,North America,,,0.0,3.588006029210349
A02490,"Lutz, Johns and Clark",True,EdTech,12527.69,22.0,Closed -Won,Core,15.898184308833676,Asia,,,0.0,1.7044287934768716
A02491,"Bernard, Flores and Fleming",True,Logistics,15022.67,21.0,Closed -Won,Core,7.342334535967517,Europe,,,1.0,1.007249875443764
A02492,Reid-Petty,True,SMB SaaS,9840.31,16.0,Negotiation,Core,15.36446292691103,North America,,,1.0,2.852879979520193
A02493,"Chavez, Sanchez and Bird",True,EdTech,15921.35,55.0,On -Hold,Analytics,2.618683677661608,Europe,,,6.0,25.478200232648657
A02494,Clark-Haley,True,CyberSecurity,5465.59,37.0,Closed -Won,Premium Support,16.69451547396997,North America,,,1.0,2.4084283126590544
A02495,Smith-Holt,True,SMB SaaS,20989.58,25.0,Closed -Won,API,15.224571408260521,Asia,,,2.0,0.81532019980846
A02496,"Nielsen, Lynch and Smith",True,Logistics,1201.97,13.0,Closed -Won,Core,3.155509726031922,North America,,,0.0,19.98696079666297
A02497,Chambers Group,True,FinTech,19572.06,48.0,Closed -Won,Premium Support,14.806490511486432,Europe,,,1.0,4.172428364524555
A02498,"Woodard, Warner and Farmer",True,CyberSecurity,12917.08,53.0,Closed -Won,API,14.631883181754823,Europe,,,2.0,0.7371662702155368
A02499,"Miller, Mcdowell and Curtis",False,HealthTech,479546.02,2.0,Closed -Won,Core,10.995475710185573,North America,8.7,1.0,1.8571428571428572,9.519490292058753
A02500,"Johnson, Collier and Powers",True,Logistics,25371.86,55.0,Closed -Lost,Premium Support,15.726586555739926,North America,,,1.0,1.2146903046499875
A02501,"Martinez, Stanton and Bennett",True,FinTech,11253.91,42.0,Closed -Won,Automation,18.487897879465194,LATAM,,,1.0,4.6896060595974625
A02502,"Howard, Thompson and Tate",True,SMB SaaS,24278.18,6.0,Closed -Won,API,15.241666968842896,Europe,,,1.0,3.2396324781502503
A02503,"Terrell, Martinez and Wood",True,HealthTech,5882.8,45.0,Closed -Won,Core,14.068695381423394,North America,,,0.0,2.28210734302997
A02504,Wallace and Sons,True,MarTech,3755.84,7.0,Closed -Won,Core,17.443902662564675,North America,,,2.0,0.7721325241305794
A02505,"Smith, Campbell and Morse",True,HealthTech,19240.46,4.0,Closed -Won,Automation,20.728222170769303,Asia,,,2.0,1.0139439252237419
A02506,Lee-Velasquez,True,Logistics,3485.8,7.0,Negotiation,API,16.745212262504268,LATAM,,,2.0,2.7462745056817885
A02507,"Turner, Robbins and Young",True,MarTech,40690.2,28.0,Closed -Won,Automation,14.618618380424271,LATAM,,,2.0,0.6375078022825091
A02508,Coffey-Johnson,True,CyberSecurity,2570.36,37.0,Closed -Won,Automation,15.297591649306757,Asia,,,0.0,0.6688861552579319
A02509,Conway-Mann,True,FinTech,28864.81,25.0,Negotiation,Premium Support,0.6356983840912038,North America,,,5.0,29.1617333780265
A02510,Smith Ltd,True,MarTech,12874.13,8.0,Closed -Won,Core,4.948068137779473,LATAM,,,2.0,20.553434262450605
A02511,Rodriguez-Ramirez,True,SMB SaaS,21566.62,12.0,Negotiation,Core,20.49551249451914,Asia,,,1.0,2.3800314071942936
A02512,"Snyder, Arnold and Keller",True,SMB SaaS,16177.44,51.0,Negotiation,Core,11.752839877050702,North America,,,3.0,1.5604747021828862
A02513,"Chambers, Morrison and Thompson",True,HealthTech,9362.97,57.0,Negotiation,Core,17.464717484728098,LATAM,,,1.0,2.920146546131085
A02514,"Anderson, Brown and Green",True,MarTech,8176.6,45.0,Closed -Won,Analytics,13.622429171898279,Asia,,,0.0,1.1381852870235734
A02515,"Foley, Ibarra and Daniel",True,MarTech,22626.22,7.0,Closed -Lost,Analytics,5.000489124833518,LATAM,,,4.0,29.964050778543875
A02516,Lee-Gregory,True,E -Commerce,30865.07,49.0,Negotiation,Core,7.437428929034796,North America,,,2.0,16.75375622881609
A02517,"Byrd, Mendez and Becker",True,E -Commerce,17796.35,41.0,Closed -Lost,API,12.359672498738256,LATAM,,,1.0,2.6006490856285325
A02518,Smith-Simmons,True,FinTech,21021.05,32.0,Closed -Won,Core,15.732731955252978,Asia,,,1.0,3.1819980519255386
A02519,"Hahn, Williams and Mcmillan",True,Logistics,16941.92,9.0,Closed -Won,Analytics,4.05753527141927,North America,,,2.0,22.654467150704875
A02520,Richard-Russell,True,HealthTech,4784.45,59.0,On -Hold,Analytics,10.933919409056093,LATAM,,,1.0,1.3389224681805714
A02521,Frazier Group,True,EdTech,5173.43,27.0,Closed -Won,Core,18.413023740469146,LATAM,,,1.0,0.3116062438484166
A02522,Ward-Blake,False,Logistics,266207.43,3.0,Closed -Won,Automation,12.908305399523575,Europe,,,1.0,8.004933798088564
A02523,"Walker, Ramirez and Fisher",True,CyberSecurity,12914.81,13.0,Closed -Won,Analytics,18.758166596289204,North America,,,0.0,1.824025841930522
A02524,Stewart-Myers,True,MarTech,28154.4,24.0,Closed -Won,Analytics,14.71089399220435,North America,,,0.0,1.8924771191303864
A02525,Miller-Armstrong,True,SMB SaaS,10721.61,4.0,Closed -Won,Analytics,13.892800795157928,Asia,,,2.0,0.9139168760561733
A02526,Mooney and Sons,True,MarTech,7356.67,20.0,Closed -Won,Core,16.110681447855864,Asia,,,2.0,1.1289003001315583
A02527,"Coleman, Jones and Wright",True,E -Commerce,10540.14,28.0,Closed -Won,Automation,12.267574937237294,Europe,,,2.0,3.523453857295929
A02528,Murphy Inc,True,HealthTech,23725.4,56.0,On -Hold,Premium Support,5.394527642659288,Asia,,,6.0,21.048681833912354
A02529,"Garrett, Johnson and Reynolds",True,HealthTech,8059.65,6.0,Closed -Won,Core,0.0,Asia,,,5.0,16.807914011289096
A02530,Watkins Ltd,True,MarTech,17028.57,35.0,Closed -Won,Core,9.616897048430237,LATAM,,,1.0,1.557651948881095
A02531,Pittman-Wright,True,E -Commerce,21200.73,55.0,Closed -Won,Automation,14.382366514517217,LATAM,,,2.0,2.4060026916564032
A02532,Allen-Peterson,True,Logistics,14956.92,48.0,Closed -Won,API,12.677099324770094,Asia,,,1.0,1.3735489756394588
A02533,Underwood PLC,True,MarTech,16750.29,55.0,Closed -Won,Core,13.272343507945088,LATAM,,,0.0,1.1913046845945674
A02534,Harding PLC,True,SMB SaaS,17055.91,11.0,Closed -Won,API,15.091354836949863,Asia,,,2.0,1.6617542162174683
A02535,"Gonzales, Davis and Griffin",True,E -Commerce,7908.49,48.0,Closed -Won,Premium Support,17.817599401959875,Asia,,,0.0,3.0906608853324737
A02536,Miller Inc,True,FinTech,12020.19,58.0,On -Hold,Core,11.453689728356064,North America,,,2.0,3.181401302518739
A02537,Bennett Ltd,True,CyberSecurity,7487.91,20.0,Closed -Won,API,12.99032535461193,LATAM,,,2.0,1.2645531822077298
A02538,Patton Inc,True,E -Commerce,11554.6,30.0,Closed -Won,Automation,11.704751910920567,LATAM,,,3.0,2.460551094634311
A02539,Brown-Bishop,True,MarTech,25124.78,32.0,Closed -Won,Core,11.509458236603026,Asia,,,2.0,1.9935882471222495
A02540,Jones-Byrd,True,MarTech,24930.32,30.0,Closed -Won,Premium Support,3.163854510260618,Europe,,,3.0,14.468509784197666
A02541,"Williams, Horn and Morales",True,EdTech,17234.84,18.0,Closed -Won,Premium Support,13.410649151554416,Asia,,,0.0,1.7029254867499568
A02542,"Walton, Hall and Greene",True,E -Commerce,14535.64,58.0,Closed -Won,API,2.951819495604722,Europe,,,4.0,18.38350484853772
A02543,"Hanson, Chavez and Marshall",True,E -Commerce,20280.0,57.0,Closed -Won,Analytics,14.961337294354514,Europe,,,1.0,3.1630552371530958
A02544,Hobbs-Harvey,True,MarTech,16688.79,23.0,Closed -Won,API,10.829429002750253,North America,,,2.0,3.552472042655303
A02545,Curtis-Lowe,True,EdTech,11467.26,48.0,Closed -Won,API,0.0903943328035064,Europe,,,5.0,35.046549655160284
A02546,Gibson LLC,True,MarTech,14027.66,24.0,Closed -Won,Core,1.618620119450751,Asia,,,1.0,15.164675939332511
A02547,"Lee, Garcia and Larson",True,MarTech,6040.22,47.0,Closed -Won,Core,4.718504228152129,LATAM,,,1.0,17.800392225177212
A02548,Watkins and Sons,True,MarTech,5408.7,35.0,Closed -Won,Core,3.4661405874534905,LATAM,,,4.0,26.794342227646005
A02549,"Martinez, Hicks and Kelly",True,EdTech,34921.8,28.0,Closed -Won,Core,14.980815237788828,Asia,,,2.0,0.8855885981074847
A02550,Hardy-Wallace,True,E -Commerce,23597.94,8.0,On -Hold,API,13.530634091224261,Europe,,,0.0,1.8519553312473498
A02551,Taylor Inc,True,HealthTech,9687.84,39.0,Closed -Won,Automation,15.074240133437936,LATAM,,,0.0,1.9410616121287658
A02552,Anderson PLC,True,E -Commerce,14023.81,19.0,Closed -Won,Core,4.4743151167144255,Europe,,,4.0,20.22067448346364
A02553,Palmer-Pearson,True,FinTech,10890.64,13.0,Negotiation,API,15.63523596344422,Asia,,,2.0,2.385981694087448
A02554,Collins-Mcclure,True,MarTech,13831.76,12.0,Closed -Won,Analytics,14.561946569393502,Europe,,,0.0,1.300054664916049
A02555,Hernandez LLC,True,Logistics,23913.32,58.0,Closed -Won,Analytics,0.0,Asia,,,4.0,21.769624850930498
A02556,"Cooper, Wood and Smith",True,Logistics,1223.68,7.0,Closed -Won,API,1.650304739676837,LATAM,,,3.0,13.39492855365266
A02557,"Sandoval, Thomas and Young",True,CyberSecurity,19570.21,48.0,Closed -Won,Core,2.0346109647787243,Asia,,,3.0,24.851997600949034
A02558,"Trevino, Henderson and Gonzalez",True,CyberSecurity,4790.7,52.0,Closed -Won,Core,12.8790341648398,Asia,,,3.0,0.0
A02559,Davidson and Sons,False,FinTech,331050.99,2.0,Negotiation,Analytics,12.155080775023144,Asia,7.8,0.73,0.8888888888888888,6.834381883553617
A02560,Peterson Ltd,True,EdTech,27679.68,35.0,Closed -Won,Premium Support,4.633100256390437,Europe,,,4.0,17.284333505776637
A02561,Neal-Holden,True,CyberSecurity,4143.58,35.0,Closed -Won,Premium Support,12.957007366531972,LATAM,,,0.0,4.13486408302504
A02562,"Schwartz, Christian and Knight",True,Logistics,4289.93,22.0,Closed -Won,API,17.068964573232005,Europe,,,1.0,3.9718379250836606
A02563,Jensen-Barnes,True,E -Commerce,8584.2,40.0,On -Hold,Analytics,0.0,North America,,,3.0,26.759733167706113
A02564,Garcia Inc,True,Logistics,13804.14,25.0,Closed -Won,API,14.490928542134261,LATAM,,,1.0,4.339052995582627
A02565,Robinson-Smith,True,EdTech,8103.84,26.0,Closed -Won,Analytics,13.585667939710573,Europe,,,0.0,2.937574529387576
A02566,Steele Group,True,HealthTech,9056.31,26.0,Closed -Won,Core,19.050667136719394,Europe,,,0.0,1.3546861970569237
A02567,"Lewis, Castillo and Tate",True,FinTech,1605.72,48.0,Closed -Won,Core,11.860199812713025,North America,,,0.0,0.0
A02568,Aguirre-Bennett,True,E -Commerce,57254.41,38.0,Closed -Won,Core,5.562505666856764,LATAM,,,7.0,25.549243947881905
A02569,Lopez-Fritz,True,CyberSecurity,13528.13,23.0,Closed -Won,Premium Support,10.28799456476001,LATAM,,,0.0,2.0312958748811454
A02570,Smith-Howard,True,EdTech,42070.48,55.0,Negotiation,API,16.18019323197352,North America,,,1.0,2.4313615857436988
A02571,"Wilson, Roberts and Lee",True,Logistics,8983.0,48.0,Closed -Won,API,12.25355298092698,LATAM,,,1.0,1.7711638234955507
A02572,"Durham, Ward and Hester",True,CyberSecurity,52546.37,56.0,Closed -Won,Automation,0.9605638057667139,North America,,,1.0,24.340378141490255
A02573,Gonzalez and Sons,True,EdTech,21045.65,44.0,Closed -Won,API,0.8968740109231228,North America,,,2.0,27.221086010534314
A02574,Mcclure Ltd,True,HealthTech,14668.33,24.0,Closed -Won,API,14.188165748187163,Europe,,,1.0,2.7066372859450394
A02575,Morgan PLC,True,CyberSecurity,37617.63,46.0,Closed -Won,Automation,10.247721246022563,Europe,,,2.0,1.645624632625789
A02576,White Inc,True,CyberSecurity,4355.42,20.0,Closed -Won,Core,7.270264201693217,Asia,,,1.0,1.6395821426573927
A02577,Cameron Inc,True,HealthTech,14134.44,16.0,Closed -Won,Core,15.373112112178315,North America,,,2.0,0.4806129119423539
A02578,Decker and Sons,True,EdTech,11949.96,27.0,Closed -Won,Analytics,7.6593268813888695,Europe,,,2.0,2.091200481778275
A02579,Pena-Dyer,True,MarTech,27821.43,58.0,Closed -Won,Core,16.562413351932136,LATAM,,,1.0,0.8880680585124705
A02580,Boyle-Torres,True,E -Commerce,2511.89,34.0,Closed -Won,API,18.67558324860544,North America,,,1.0,2.9185261996981122
A02581,Wood LLC,True,HealthTech,10073.04,23.0,Closed -Won,Automation,13.5073285881949,Asia,,,2.0,1.2658990997698183
A02582,"Jackson, Rose and Lloyd",True,SMB SaaS,1637.67,28.0,Closed -Won,Automation,17.89847884016147,LATAM,,,1.0,1.7042959095042431
A02583,"Keith, Johns and Jones",True,MarTech,10562.26,18.0,Closed -Won,Core,13.927230741370343,Asia,,,1.0,4.163983565744372
A02584,Andrade and Sons,True,MarTech,33304.74,39.0,Closed -Won,Core,18.79772347723361,Asia,,,1.0,1.6934257772994121
A02585,Lee Group,True,FinTech,10576.56,21.0,Closed -Won,Premium Support,12.631346443660368,North America,,,0.0,1.559425183866924
A02586,"Brooks, Greene and Rowland",True,SMB SaaS,7261.98,33.0,Negotiation,Premium Support,6.905354571706635,Europe,,,0.0,2.5856219858989307
A02587,Mccall PLC,True,HealthTech,23360.26,22.0,Closed -Won,Core,13.760264767680495,LATAM,,,1.0,0.214738197774347
