account_id,month,actual_usd,closed_won_usd,churn,active_customer,csat_score,comment_sentiment_score,account_name,industry,contract_length_months,region,client_tenure_months,deal_value_usd,deal_status,feature_purchased,sessions_last_30d,last_login_days,support_tickets_30d,month_period
A02627,2023-01-31,0.0,4812.49,True,False,,,Brooks PLC,Logistics,18.0,North America,58.0,21126.83,Negotiation,Core,14.904457791002114,2.480780183109315,1.0,2023-01
A02629,2023-01-31,0.0,33784.97,True,False,,,Porter Ltd,FinTech,8.0,Asia,37.0,14580.33,Closed -Won,Automation,14.443611774380418,3.2140503406380856,2.0,2023-01
A02630,2023-01-31,0.0,29596.86,True,False,,,Morgan-Barnes,Logistics,28.0,North America,3.0,26603.59,Closed -Won,Automation,6.05079533774918,28.50482260633128,6.0,2023-01
A02632,2023-01-31,0.0,13896.35,True,False,,,Nguyen-Johnson,HealthTech,32.0,LATAM,41.0,18086.47,Negotiation,API,12.456654485102884,1.9299732773863985,1.0,2023-01
A02633,2023-01-31,0.0,29688.18,True,False,,,Weeks and Sons,EdTech,33.0,Europe,54.0,14745.41,Negotiation,Core,3.329136890769958,15.218990745507892,7.0,2023-01
A02634,2023-01-31,0.0,16010.4,True,False,,,Carroll-Lloyd,E -Commerce,16.0,Asia,34.0,16088.0,Closed -Won,Core,9.698187877895139,0.0,2.0,2023-01
A02635,2023-01-31,0.0,11135.87,True,False,,,"Berry, Myers and James",E -Commerce,7.0,North America,5.0,23551.66,Closed -Lost,Core,2.5700291000634437,24.7945790965413,4.0,2023-01
A02636,2023-01-31,0.0,5544.26,True,False,,,Brown-Hughes,SMB SaaS,25.0,Asia,2.0,23929.37,Closed -Won,Core,2.299169287693758,27.88280258201947,1.0,2023-01
A02637,2023-01-31,0.0,13883.57,True,False,,,Rodriguez-Hudson,MarTech,8.0,LATAM,20.0,12850.42,Closed -Won,Analytics,12.333135621169284,1.4747153171885607,0.0,2023-01
A02638,2023-01-31,0.0,36499.42,True,False,,,Fowler-Torres,FinTech,14.0,Europe,44.0,8504.49,Closed -Won,Core,15.053431931137428,1.0030567449236594,3.0,2023-01
A02639,2023-01-31,0.0,33338.82,True,False,,,Garcia PLC,MarTech,27.0,Asia,9.0,15197.62,Closed -Won,API,12.294475866475075,2.0414646247848287,0.0,2023-01
A02640,2023-01-31,0.0,18845.92,True,False,,,Johnson Ltd,E -Commerce,23.0,Europe,51.0,18054.77,Closed -Won,Core,5.691224572828516,28.15858163527287,4.0,2023-01
A02643,2023-01-31,0.0,17749.9,True,False,,,"Warren, Gibson and Wood",SMB SaaS,10.0,North America,12.0,13605.29,Closed -Lost,Core,10.678497206760357,2.057714415879476,1.0,2023-01
A02644,2023-01-31,0.0,17731.83,True,False,,,Jackson Group,Logistics,29.0,LATAM,28.0,19448.06,Negotiation,Analytics,14.731147591123435,1.1284863303651198,0.0,2023-01
A02645,2023-01-31,0.0,3611.0,True,False,,,Moore-Rodriguez,EdTech,23.0,Asia,27.0,11308.17,Closed -Won,Core,8.284986025538545,0.8754626776501657,0.0,2023-01
A02646,2023-01-31,0.0,5992.19,True,False,,,"Barnes, Paul and Price",EdTech,18.0,North America,1.0,14050.17,Closed -Won,Core,0.0,24.667672503734693,1.0,2023-01
A02647,2023-01-31,0.0,22752.44,True,False,,,Anderson and Sons,CyberSecurity,19.0,Asia,34.0,15021.97,Closed -Lost,Automation,3.751361845045664,14.620604183235528,6.0,2023-01
A02648,2023-01-31,0.0,16466.3,True,False,,,Reynolds-Mckinney,MarTech,21.0,Asia,47.0,14713.35,Negotiation,Core,17.40473129713158,1.1763112908568663,1.0,2023-01
A02650,2023-01-31,0.0,11002.64,True,False,,,Matthews-Shaw,HealthTech,16.0,Asia,20.0,17142.08,Closed -Won,Core,11.551698575703352,2.0945569100143127,0.0,2023-01
A02651,2023-01-31,0.0,36260.85,True,False,,,"Stevens, Harris and Ritter",EdTech,12.0,Asia,52.0,12838.62,Closed -Won,Automation,14.10826184568335,3.993232969504677,0.0,2023-01
A02654,2023-01-31,0.0,5593.8,True,False,,,Stevens-Johnston,Logistics,13.0,LATAM,23.0,9225.4,Closed -Won,Core,19.958664701789715,2.736369528764686,2.0,2023-01
A02655,2023-01-31,0.0,20245.02,True,False,,,"Davis, Lucas and Ellison",EdTech,21.0,North America,51.0,7485.99,Closed -Won,Premium Support,13.20390988065388,2.77002199089597,1.0,2023-01
A02656,2023-01-31,0.0,64294.8,True,False,,,Graves-Dawson,HealthTech,33.0,LATAM,34.0,10034.94,Closed -Won,Core,14.34075494725424,1.6029889877041854,1.0,2023-01
A02658,2023-01-31,0.0,26735.3,True,False,,,Perry and Sons,MarTech,15.0,Asia,16.0,19547.75,Closed -Won,Core,15.319914686453538,2.5360351912265706,1.0,2023-01
A02659,2023-01-31,0.0,14981.65,True,False,,,"Quinn, Ellis and Bartlett",E -Commerce,7.0,Asia,40.0,14539.73,Closed -Won,Core,5.336977861656937,31.127498415245142,3.0,2023-01
A02660,2023-01-31,0.0,14729.75,True,False,,,Hale Inc,SMB SaaS,35.0,Europe,10.0,12744.08,Closed -Won,Core,18.990991090863716,0.4834499082624464,0.0,2023-01
A02661,2023-01-31,0.0,31350.93,True,False,,,Hale-Williams,SMB SaaS,27.0,Europe,26.0,12061.85,Closed -Won,Core,11.71320297420836,2.2545209989906128,0.0,2023-01
A02662,2023-01-31,0.0,7738.77,True,False,,,Hill Ltd,FinTech,13.0,North America,46.0,8067.97,Negotiation,Analytics,17.302385528903635,1.3630071019787937,0.0,2023-01
A02663,2023-01-31,0.0,10970.07,True,False,,,"Carter, Hendricks and Wolfe",CyberSecurity,18.0,North America,9.0,21397.53,Closed -Won,Analytics,15.649042458653053,0.48439795813751907,1.0,2023-01
A02664,2023-01-31,0.0,12663.87,True,False,,,"Barrera, Kerr and Jenkins",EdTech,27.0,LATAM,30.0,14189.95,Closed -Won,Analytics,16.923609828380233,1.6478836566116981,0.0,2023-01
A02665,2023-01-31,0.0,7231.68,True,False,,,"Martinez, Wood and Campos",HealthTech,34.0,Asia,13.0,15890.17,Closed -Lost,API,13.724362181921608,3.2829187342068633,0.0,2023-01
A02667,2023-01-31,0.0,8053.19,True,False,,,Clark-Williams,FinTech,14.0,LATAM,15.0,20547.3,Negotiation,API,2.5198718692031896,23.060213796406703,5.0,2023-01
A02668,2023-01-31,0.0,15350.63,True,False,,,Jones Ltd,EdTech,26.0,LATAM,57.0,14096.53,Closed -Won,Automation,16.864077518168862,2.2692328900921233,0.0,2023-01
A02669,2023-01-31,0.0,27300.32,True,False,,,"Brady, James and Reese",E -Commerce,26.0,North America,5.0,11351.39,Closed -Won,Core,18.69716169158566,2.5957972033550996,0.0,2023-01
A02670,2023-01-31,0.0,6971.81,True,False,,,Sanders Inc,EdTech,25.0,North America,57.0,14913.58,Negotiation,Automation,14.595642666351468,2.0986445814780015,0.0,2023-01
A02671,2023-01-31,0.0,16784.44,True,False,,,Wilson-Stark,E -Commerce,7.0,Europe,47.0,14473.25,Closed -Lost,Core,7.442053592950239,21.835193319076403,5.0,2023-01
A02672,2023-01-31,0.0,14341.12,True,False,,,Santiago-Marshall,MarTech,27.0,LATAM,51.0,12768.82,Closed -Won,Analytics,6.620439260017388,1.0944981011475654,2.0,2023-01
A02674,2023-01-31,0.0,6576.79,True,False,,,Reeves Group,HealthTech,33.0,Asia,12.0,16556.34,Closed -Won,API,12.81724518444982,3.4013590766363295,1.0,2023-01
A02675,2023-01-31,0.0,31642.27,True,False,,,Ruiz LLC,FinTech,32.0,Europe,55.0,20301.18,Negotiation,Analytics,2.996702635202508,32.651467162494825,7.0,2023-01
A02676,2023-01-31,0.0,31637.05,True,False,,,Jackson Inc,E -Commerce,22.0,North America,36.0,22007.0,Closed -Won,Core,16.442391696299737,0.9201224366731746,1.0,2023-01
A02677,2023-01-31,0.0,13652.5,True,False,,,"Garcia, Phillips and Nichols",EdTech,25.0,North America,57.0,11974.36,Negotiation,Analytics,10.069937115263139,2.0533911154161997,3.0,2023-01
A02679,2023-01-31,0.0,9020.65,True,False,,,Byrd and Sons,FinTech,32.0,Europe,35.0,10597.6,Closed -Won,Premium Support,12.613920520584534,1.8448994606993165,1.0,2023-01
A02680,2023-01-31,0.0,27594.47,True,False,,,Howard-Robinson,E -Commerce,14.0,LATAM,23.0,15596.88,Closed -Won,Automation,17.61422925019834,1.463957181047773,3.0,2023-01
A02681,2023-01-31,0.0,6838.93,True,False,,,Stafford PLC,SMB SaaS,13.0,Europe,7.0,19182.23,Negotiation,Core,12.175283752941068,3.4056916228062777,0.0,2023-01
A02682,2023-01-31,0.0,5926.44,True,False,,,Ramos Inc,FinTech,27.0,North America,6.0,17210.09,Closed -Lost,Analytics,15.357236354143964,1.9810934631263646,0.0,2023-01
A02683,2023-01-31,0.0,15882.6,True,False,,,"Cain, Davidson and Moran",EdTech,34.0,North America,23.0,20647.88,Closed -Won,Analytics,14.58711838256815,2.2161568046012734,0.0,2023-01
A02684,2023-01-31,0.0,45349.8,True,False,,,Myers LLC,Logistics,20.0,LATAM,48.0,10900.84,Closed -Won,API,16.709865456341838,2.224258206133323,3.0,2023-01
A02685,2023-01-31,0.0,5523.92,True,False,,,Williams-Smith,E -Commerce,21.0,Europe,30.0,14269.6,Closed -Won,Core,16.55064515634944,0.97222982503898,3.0,2023-01
A02688,2023-01-31,0.0,16520.31,True,False,,,Fisher Inc,Logistics,23.0,Europe,34.0,14074.27,On -Hold,Core,13.304777340063112,3.472690985480706,2.0,2023-01
A02690,2023-01-31,0.0,11289.23,True,False,,,Walker Inc,EdTech,17.0,Asia,58.0,13966.8,Closed -Won,API,14.858027699458335,0.48139876261127124,0.0,2023-01
A02691,2023-01-31,0.0,21751.93,True,False,,,"Jackson, Jackson and Perry",MarTech,29.0,North America,44.0,16447.79,Closed -Won,Automation,11.78733456433757,2.062134580041522,2.0,2023-01
A02692,2023-01-31,0.0,25639.56,True,False,,,Ochoa LLC,Logistics,29.0,LATAM,36.0,11995.24,Closed -Won,Core,17.42270335522584,3.1091875757350342,0.0,2023-01
A02693,2023-01-31,0.0,4384.55,True,False,,,"Sims, Weber and Villa",HealthTech,31.0,Europe,54.0,10522.0,Closed -Won,Core,14.040858254944977,2.359596454283688,0.0,2023-01
A02694,2023-01-31,0.0,3574.72,True,False,,,Mcmillan-Martinez,HealthTech,27.0,LATAM,26.0,13005.29,Closed -Won,Core,11.238507956563623,2.6802960760798054,0.0,2023-01
A02695,2023-01-31,0.0,6134.63,True,False,,,Rodriguez LLC,Logistics,33.0,LATAM,56.0,11327.18,Closed -Won,Core,12.62531648377496,0.6397509790934774,1.0,2023-01
A02696,2023-01-31,0.0,8722.72,True,False,,,Smith Ltd,HealthTech,27.0,North America,22.0,14188.79,Closed -Lost,API,5.2844230990832965,28.723376209786505,1.0,2023-01
A02697,2023-01-31,0.0,12804.11,True,False,,,Smith-Lewis,Logistics,35.0,North America,8.0,18126.97,Closed -Won,Core,15.993133678839495,0.0,2.0,2023-01
A02698,2023-01-31,0.0,16194.27,True,False,,,Jones LLC,MarTech,27.0,North America,25.0,9649.79,Closed -Won,Automation,17.145369666693213,1.8575119507540416,0.0,2023-01
A02700,2023-01-31,0.0,8672.56,True,False,,,Turner-George,FinTech,32.0,North America,7.0,23681.38,Closed -Won,Automation,11.933510923448598,3.3326617018404776,0.0,2023-01
A02702,2023-01-31,0.0,16448.64,True,False,,,King Inc,HealthTech,23.0,Asia,47.0,10532.26,Closed -Won,Core,14.553181212765866,2.140643492061766,2.0,2023-01
A02706,2023-01-31,0.0,10745.66,True,False,,,Smith-Barr,Logistics,9.0,Asia,17.0,21692.2,Closed -Won,Core,11.61789443997479,2.475735499686927,1.0,2023-01
A02707,2023-01-31,0.0,78620.94,True,False,,,Reyes-Davidson,FinTech,32.0,LATAM,42.0,12496.56,Negotiation,Automation,13.46048213929577,3.1849839904909203,1.0,2023-01
A02710,2023-01-31,0.0,9281.41,True,False,,,Parker Ltd,SMB SaaS,27.0,LATAM,52.0,11476.04,Negotiation,Premium Support,15.03943830090569,1.9291379908373507,0.0,2023-01
A02711,2023-01-31,0.0,46848.06,True,False,,,Todd-Harvey,MarTech,6.0,LATAM,4.0,14038.51,Negotiation,Premium Support,18.140278084638872,0.07329464505927019,2.0,2023-01
A02712,2023-01-31,0.0,17141.25,True,False,,,Taylor Group,Logistics,20.0,Asia,2.0,23538.74,Closed -Won,Core,13.450438704303298,4.264088561313945,1.0,2023-01
A02713,2023-01-31,0.0,7393.15,True,False,,,Harris-Bennett,SMB SaaS,13.0,North America,56.0,14253.51,Closed -Won,Analytics,12.413371912562312,2.1396500464804933,0.0,2023-01
A02714,2023-01-31,0.0,5935.71,True,False,,,"Johnson, Mclean and George",Logistics,14.0,LATAM,31.0,14443.04,Closed -Won,Premium Support,16.772694457851767,2.8667729543670077,0.0,2023-01
A02715,2023-01-31,0.0,20755.2,True,False,,,Stevenson-Murphy,E -Commerce,35.0,Asia,30.0,14805.22,Closed -Won,Analytics,11.04733436939347,1.5384914716037934,2.0,2023-01
A02716,2023-01-31,0.0,13305.64,True,False,,,Stewart-Buchanan,CyberSecurity,22.0,North America,28.0,11508.99,Closed -Won,Analytics,13.931925410183807,0.45691363014171227,4.0,2023-01
A02717,2023-01-31,0.0,30087.46,True,False,,,Meyer Group,E -Commerce,10.0,Europe,26.0,5558.21,Closed -Won,Core,10.880467698842818,3.425814830680876,1.0,2023-01
A02718,2023-01-31,0.0,5397.01,True,False,,,"Hess, Christensen and Perez",CyberSecurity,16.0,Asia,41.0,20772.19,Closed -Won,Analytics,8.38969708992716,0.8758997187233681,1.0,2023-01
A02720,2023-01-31,0.0,28255.07,True,False,,,"Mcneil, Solis and Horton",E -Commerce,33.0,North America,10.0,19441.59,Closed -Won,API,10.209814810199049,2.4430848113194528,2.0,2023-01
A02721,2023-01-31,0.0,34533.92,True,False,,,Franklin Group,MarTech,14.0,Asia,37.0,15939.08,Closed -Won,Analytics,6.095804031105436,23.333589625956414,2.0,2023-01
A02722,2023-01-31,0.0,8179.9,True,False,,,"Morris, Ramos and Smith",CyberSecurity,16.0,North America,40.0,19635.18,Closed -Won,API,17.345088873142117,1.2154157638178016,2.0,2023-01
A02723,2023-01-31,0.0,26711.87,True,False,,,Jones-Lee,Logistics,16.0,LATAM,7.0,8826.03,Closed -Won,Core,19.56276622003887,1.850367762973769,1.0,2023-01
A02725,2023-01-31,0.0,6647.43,True,False,,,Watkins and Sons,E -Commerce,29.0,Europe,47.0,17064.05,Closed -Won,Core,1.4967264043477808,25.993016038146205,7.0,2023-01
A02726,2023-01-31,0.0,13567.84,True,False,,,Romero Group,FinTech,23.0,Europe,37.0,20273.98,Closed -Won,API,15.1968879503199,2.571546927498214,1.0,2023-01
A02727,2023-01-31,0.0,2004.04,True,False,,,"Mcdonald, Martin and Gonzalez",E -Commerce,19.0,Europe,9.0,16664.77,Closed -Won,Automation,12.850659158374823,1.9785975669021028,1.0,2023-01
A02728,2023-01-31,18429.53,18429.53,False,True,,,Thompson-Wright,EdTech,17.0,Europe,3.0,16667.93,Closed -Won,Automation,8.225670938207315,1.4316485283049696,0.0,2023-01
A02729,2023-01-31,0.0,13960.67,True,False,,,Ray-Faulkner,FinTech,26.0,Europe,35.0,15904.32,On -Hold,Core,18.879476981246356,4.107317899782016,3.0,2023-01
A02730,2023-01-31,0.0,4007.12,True,False,,,Nelson Group,FinTech,8.0,LATAM,28.0,9086.8,Closed -Won,Automation,10.85269343215663,0.6979360138466639,1.0,2023-01
A02732,2023-01-31,0.0,25680.1,True,False,,,Gray-Ruiz,SMB SaaS,22.0,Asia,31.0,12981.44,Negotiation,Core,15.610422887786752,1.9179940193719769,0.0,2023-01
A02734,2023-01-31,0.0,10096.54,True,False,,,Weiss Group,MarTech,22.0,North America,13.0,17055.16,Closed -Won,Core,3.934842134706864,20.31770258461637,6.0,2023-01
A02735,2023-01-31,0.0,21244.43,True,False,,,Gill Group,FinTech,31.0,Europe,27.0,21024.42,Negotiation,Analytics,20.398733183855988,2.6461164549466725,0.0,2023-01
A02737,2023-01-31,0.0,12270.02,True,False,,,"Medina, Tran and Thompson",FinTech,21.0,LATAM,34.0,14147.1,Closed -Won,Core,5.138079183257891,25.775323304104354,4.0,2023-01
A02738,2023-01-31,0.0,50103.81,True,False,,,Ford-Chavez,Logistics,23.0,Europe,12.0,20130.12,Closed -Won,Automation,4.7929772473477685,12.637988523769783,4.0,2023-01
A02739,2023-01-31,0.0,31478.46,True,False,,,Hart-Castillo,Logistics,30.0,Europe,30.0,10022.89,Closed -Won,Analytics,14.300624111948215,4.103556720181951,0.0,2023-01
A02740,2023-01-31,0.0,10491.56,True,False,,,Taylor-Harrison,SMB SaaS,23.0,North America,21.0,13836.48,Closed -Won,Analytics,13.503458813090491,2.2533633904954344,1.0,2023-01
A02741,2023-01-31,0.0,7582.66,True,False,,,Hendricks Inc,EdTech,28.0,Europe,11.0,11211.96,Closed -Won,Analytics,17.59921215692819,1.3189228673205058,2.0,2023-01
A02742,2023-01-31,0.0,21799.69,True,False,,,Hensley Ltd,HealthTech,29.0,Europe,6.0,10516.73,Closed -Won,Analytics,16.218767409265414,2.198501099828211,0.0,2023-01
A02743,2023-01-31,0.0,5526.81,True,False,,,"Brooks, Sullivan and Perry",EdTech,32.0,Europe,31.0,10653.17,Closed -Won,Automation,8.923275195414734,0.0,1.0,2023-01
A02746,2023-01-31,0.0,10417.08,True,False,,,Ortiz Inc,SMB SaaS,13.0,North America,24.0,13597.45,Closed -Won,API,14.111324408084199,2.6021841188704213,2.0,2023-01
A02747,2023-01-31,0.0,43939.22,True,False,,,Cruz PLC,HealthTech,31.0,Asia,14.0,16038.91,Closed -Won,Analytics,14.746829042781977,2.2985560436456747,1.0,2023-01
A02750,2023-01-31,0.0,21248.28,True,False,,,Hicks-Burns,Logistics,22.0,LATAM,58.0,15618.62,Closed -Won,Core,11.750771777938112,3.4252334072981876,1.0,2023-01
A02752,2023-01-31,12598.8,12598.8,False,True,,,Fitzgerald-Allen,EdTech,6.0,LATAM,5.0,8429.66,Closed -Won,Analytics,12.654435821428365,1.6838885654873086,0.0,2023-01
A02755,2023-01-31,0.0,6517.97,True,False,,,Green Group,E -Commerce,32.0,North America,59.0,15588.77,Closed -Won,Premium Support,19.534263282677287,2.5152025136039033,2.0,2023-01
A02756,2023-01-31,0.0,25953.02,True,False,,,"Hernandez, Wright and Lane",E -Commerce,11.0,Asia,52.0,17773.83,Closed -Won,Core,8.863869818750759,2.152659487515801,0.0,2023-01
A02759,2023-01-31,0.0,5935.03,True,False,,,Stone and Sons,E -Commerce,6.0,Europe,22.0,14836.31,Closed -Lost,Analytics,14.863206415292959,1.742763574171868,1.0,2023-01
A02761,2023-01-31,0.0,25555.39,True,False,,,"Turner, Ponce and Barrett",MarTech,24.0,LATAM,8.0,25794.0,Negotiation,Premium Support,9.724668227600139,1.9440114108317568,2.0,2023-01
A02762,2023-01-31,0.0,30648.7,True,False,,,Willis-Gross,FinTech,35.0,Europe,26.0,14362.16,Closed -Won,Core,9.864207029616122,2.449851718165498,0.0,2023-01
A02763,2023-01-31,0.0,6719.78,True,False,,,"Booth, Rodriguez and Armstrong",Logistics,7.0,North America,22.0,14873.27,Closed -Won,Premium Support,17.992801274994434,0.8513679889698713,0.0,2023-01
A02765,2023-01-31,0.0,6466.78,True,False,,,Conrad Group,FinTech,23.0,Europe,13.0,10666.42,Closed -Won,Automation,6.127337348723111,35.433861257763915,2.0,2023-01
A02766,2023-01-31,0.0,35327.4,True,False,,,"Parker, Benitez and Velasquez",CyberSecurity,14.0,North America,32.0,8128.85,Closed -Won,Core,20.313897795838923,1.3141962931008444,0.0,2023-01
A02768,2023-01-31,0.0,18393.73,True,False,,,Warren-Pena,EdTech,28.0,Europe,59.0,13906.08,Negotiation,Automation,6.727244754314614,18.685469282949555,2.0,2023-01
A02769,2023-01-31,0.0,10862.12,True,False,,,"Jordan, Thompson and Lopez",EdTech,35.0,LATAM,29.0,19106.48,Closed -Won,Core,17.19143502987652,2.883442401010466,1.0,2023-01
A02774,2023-01-31,0.0,8724.09,True,False,,,Bird-Savage,CyberSecurity,23.0,Asia,42.0,18464.74,Closed -Won,Premium Support,3.3947768926229416,16.108559661413018,4.0,2023-01
A02775,2023-01-31,0.0,16366.12,True,False,,,Sims-Weber,CyberSecurity,30.0,Europe,33.0,20368.26,Negotiation,API,11.715468024076413,3.0072423105847594,2.0,2023-01
A02776,2023-01-31,0.0,45389.52,True,False,,,"Martin, Carter and Gray",E -Commerce,7.0,LATAM,18.0,14462.27,Closed -Won,Automation,12.519161047666769,3.499220744561298,1.0,2023-01
A02777,2023-01-31,0.0,27171.07,True,False,,,Brown-Johnson,E -Commerce,8.0,LATAM,31.0,10717.5,Closed -Won,Automation,15.258723264203013,2.2010268962161272,3.0,2023-01
A02778,2023-01-31,0.0,25809.35,True,False,,,Woods Ltd,SMB SaaS,6.0,Europe,54.0,14017.66,Closed -Lost,Automation,15.85897468204513,2.617287322496068,1.0,2023-01
A02780,2023-01-31,20686.91,20686.91,False,True,,,Ortega Inc,MarTech,7.0,LATAM,3.0,9198.05,Closed -Won,Core,11.4609324054956,1.6571322932983203,0.0,2023-01
A02781,2023-01-31,0.0,30381.48,True,False,,,Clark Inc,E -Commerce,33.0,North America,19.0,13428.29,Closed -Won,Automation,12.403855589196784,0.41656369710485563,3.0,2023-01
A02782,2023-01-31,0.0,9770.91,True,False,,,Morrison-Hatfield,Logistics,9.0,LATAM,56.0,8599.33,Closed -Won,Automation,14.646503599405905,2.2149220591042083,0.0,2023-01
A02784,2023-01-31,0.0,2993.9,True,False,,,Munoz-Rogers,FinTech,13.0,Europe,50.0,10163.71,Closed -Lost,Automation,2.4688298418416195,24.92630618016409,6.0,2023-01
A02785,2023-01-31,0.0,25496.57,True,False,,,"Wu, Key and Montoya",MarTech,28.0,Europe,54.0,13295.76,Closed -Won,Core,13.933094299748541,0.9325768090235582,2.0,2023-01
A02786,2023-01-31,0.0,16022.22,True,False,,,Ortega-Gray,CyberSecurity,33.0,Europe,7.0,13979.32,Negotiation,Core,10.922214688581771,3.0975215056449055,2.0,2023-01
A02787,2023-01-31,0.0,14205.14,True,False,,,Hester LLC,HealthTech,13.0,North America,17.0,9447.1,Closed -Won,Core,2.1595044950776217,23.76513665451227,2.0,2023-01
A02788,2023-01-31,0.0,6143.5,True,False,,,Smith Ltd,SMB SaaS,21.0,LATAM,4.0,14776.16,Closed -Won,API,14.46278884142513,0.0,1.0,2023-01
A02789,2023-01-31,4699.04,4699.04,False,True,,,Hardy-Barron,Logistics,29.0,Europe,1.0,10284.91,Closed -Won,Analytics,17.233264338670224,3.017903815182521,1.0,2023-01
A02790,2023-01-31,0.0,10388.08,True,False,,,Johnson Inc,Logistics,29.0,North America,50.0,20554.28,Closed -Won,Core,14.089691624202802,1.0546193759068871,1.0,2023-01
A02791,2023-01-31,0.0,15990.2,True,False,,,"Ramirez, Lyons and Briggs",FinTech,10.0,North America,56.0,19949.23,Closed -Lost,Analytics,14.255801195730236,3.7807283731179098,1.0,2023-01
A02792,2023-01-31,0.0,27543.76,True,False,,,Hayes-Parks,E -Commerce,31.0,LATAM,10.0,19333.27,Closed -Won,Core,9.499073327443817,3.1477734005974183,1.0,2023-01
A02794,2023-01-31,0.0,28114.69,True,False,,,Andersen LLC,CyberSecurity,28.0,LATAM,32.0,15993.29,Negotiation,Core,17.755715635507876,2.459359845754463,2.0,2023-01
A02795,2023-01-31,0.0,21688.58,True,False,,,Schultz Inc,Logistics,21.0,LATAM,5.0,13931.36,Closed -Won,Core,14.234174642787261,4.423918565655104,1.0,2023-01
A02797,2023-01-31,0.0,14248.91,True,False,,,Stevenson-Bauer,E -Commerce,32.0,Asia,52.0,21189.85,Negotiation,Core,10.252838743398769,2.2382000247845895,2.0,2023-01
A02798,2023-01-31,0.0,37874.61,True,False,,,Patterson-Huynh,CyberSecurity,31.0,Asia,34.0,10723.59,Closed -Won,Analytics,11.290807466619128,4.88915399420627,4.0,2023-01
A02799,2023-01-31,0.0,45466.95,True,False,,,Hatfield-Vincent,Logistics,21.0,Asia,42.0,16402.67,Closed -Won,Core,17.186906003404953,2.1175810109564885,0.0,2023-01
A00147,2023-02-28,22950.48,22950.48,False,True,,,Robinson-Brock,E -Commerce,24.0,Europe,3.0,12634.99,Closed -Won,Automation,15.300728668120346,1.6308246801827224,0.0,2023-02
A00150,2023-02-28,29259.53,29259.53,False,True,,,"Schmidt, Hansen and Stewart",E -Commerce,21.0,Asia,4.0,14054.51,Closed -Won,Automation,13.958281448026135,2.3500045119879007,2.0,2023-02
A00170,2023-02-28,0.0,13789.56,True,False,,,Hooper PLC,CyberSecurity,18.0,LATAM,2.0,14965.5,Closed -Won,Automation,6.1400172274526135,35.818414101703205,3.0,2023-02
A00233,2023-02-28,35010.79,35010.79,False,True,,,"Clark, Guerrero and Moore",E -Commerce,21.0,LATAM,2.0,15377.88,Closed -Won,Automation,16.88105563968048,0.2952037165722867,0.0,2023-02
A00272,2023-02-28,0.0,19467.56,True,False,,,"Suarez, Shields and Hill",MarTech,34.0,LATAM,2.0,14514.51,Closed -Won,Core,3.4604368244995594,29.94958678423235,1.0,2023-02
A00385,2023-02-28,0.0,10165.43,True,False,,,"Farmer, Dorsey and Bell",CyberSecurity,16.0,LATAM,2.0,15802.57,Closed -Won,Core,2.208702880767972,22.926002521392583,4.0,2023-02
A00429,2023-02-28,53951.42,53951.42,False,True,,,Gilbert PLC,CyberSecurity,20.0,LATAM,2.0,11417.11,Closed -Won,Automation,16.739755973429453,3.5858992088900283,0.0,2023-02
A00454,2023-02-28,33863.54,33863.54,False,True,,,White Ltd,EdTech,26.0,North America,2.0,14734.49,Negotiation,Analytics,15.098884970678737,1.3586576486180382,0.0,2023-02
A00465,2023-02-28,19340.25,19340.25,False,True,,,"Rosales, Mitchell and Hines",E -Commerce,30.0,Asia,1.0,14703.38,Closed -Won,Core,15.14393686045468,2.7909253524986144,0.0,2023-02
A00562,2023-02-28,0.0,8862.56,True,False,,,Wright-Davis,CyberSecurity,15.0,LATAM,3.0,16774.71,Closed -Won,Core,2.858989454863511,27.130213756773372,4.0,2023-02
A00773,2023-02-28,83249.58,83249.58,False,True,,,Thomas-Jackson,CyberSecurity,23.0,Europe,1.0,17025.43,Closed -Won,API,15.499702508425223,1.1220400666271872,0.0,2023-02
A00801,2023-02-28,64219.54,64219.54,False,True,,,Garcia and Sons,MarTech,21.0,Asia,1.0,8725.56,Closed -Won,Analytics,8.712093566609548,3.346474633054084,0.0,2023-02
A00839,2023-02-28,0.0,35491.74,True,False,,,Mckinney-Wallace,FinTech,27.0,North America,1.0,16265.53,Negotiation,Analytics,4.661365763864108,28.796832194096748,3.0,2023-02
A00844,2023-02-28,1791.58,1791.58,False,True,,,Dunn-Wilson,MarTech,32.0,North America,3.0,14991.79,Negotiation,Core,11.751814473059483,2.535538680832549,0.0,2023-02
A00845,2023-02-28,53675.34,53675.34,False,True,,,Adams PLC,SMB SaaS,27.0,North America,1.0,13237.07,Closed -Won,Core,19.93856052669537,2.5336714971860665,2.0,2023-02
A00846,2023-02-28,45243.86,45243.86,False,True,,,Weaver-Sherman,E -Commerce,9.0,Europe,1.0,17506.61,Closed -Won,API,11.74310586003493,1.751416178637208,3.0,2023-02
A00889,2023-02-28,22728.15,22728.15,False,True,,,"Anderson, Jones and Reyes",SMB SaaS,29.0,LATAM,1.0,16934.21,Closed -Won,API,16.434268839231112,3.307384069391101,1.0,2023-02
A01038,2023-02-28,35507.38,35507.38,False,True,,,Phillips LLC,E -Commerce,31.0,Europe,1.0,18297.54,Closed -Won,Core,12.005762468595101,1.4823206285360067,0.0,2023-02
